time,absorbance
0.7425,0.6465
0.7489,0.5104
0.7554,0.5482
0.7618,0.4287
0.7682,0.4950
0.7746,0.4926
0.7810,0.4455
0.7874,0.4548
0.7938,0.5496
0.8002,0.4856
0.8066,0.4486
0.8130,0.4637
0.8194,0.5276
0.8258,0.5423
0.8322,0.4745
0.8386,0.5323
0.8450,0.4169
0.8514,0.4366
0.8578,0.5189
0.8642,0.4041
0.8706,0.4724
0.8770,0.5090
0.8834,0.4529
0.8898,0.4865
0.8962,0.4674
0.9026,0.5677
0.9090,0.3865
0.9154,0.4962
0.9218,0.4532
0.9282,0.4311
0.9346,0.6234
0.9410,0.5464
0.9474,0.5221
0.9538,0.4255
0.9602,0.5173
0.9666,0.4562
0.9730,0.5126
0.9794,0.4118
0.9858,0.3383
0.9922,0.4204
0.9986,0.5046
1.0050,0.5075
1.0114,0.4653
1.0178,0.4570
1.0242,0.4440
1.0306,0.5767
1.0370,0.6249
1.0434,0.5082
1.0498,0.5410
1.0562,0.5743
1.0626,0.6515
1.0690,0.5313
1.0754,0.4941
1.0818,0.4581
1.0882,0.4275
1.0946,0.5902
1.1010,0.5783
1.1074,0.4911
1.1138,0.5586
1.1202,0.4874
1.1266,0.4939
1.1330,0.5547
1.1394,0.5684
1.1458,0.5507
1.1522,0.6760
1.1586,0.4863
1.1650,0.4739
1.1714,0.4401
1.1778,0.5798
1.1842,0.4396
1.1906,0.5913
1.1970,0.4924
1.2034,0.5412
1.2098,0.6626
1.2162,0.4618
1.2226,0.4846
1.2290,0.4730
1.2354,0.5462
1.2418,0.4977
1.2482,0.3814
1.2547,0.5337
1.2611,0.6008
1.2675,0.4960
1.2739,0.6395
1.2803,0.5317
1.2867,0.5007
1.2931,0.5013
1.2995,0.5373
1.3059,0.4734
1.3123,0.4264
1.3187,0.5231
1.3251,0.5216
1.3315,0.4698
1.3379,0.5725
1.3443,0.5817
1.3507,0.4158
1.3571,0.4528
1.3635,0.4564
1.3699,0.4506
1.3763,0.3221
1.3827,0.4908
1.3891,0.4532
1.3955,0.5607
1.4019,0.5225
1.4083,0.4217
1.4147,0.5444
1.4211,0.4309
1.4275,0.5971
1.4339,0.5006
1.4403,0.6286
1.4467,0.5916
1.4531,0.4638
1.4595,0.5362
1.4659,0.5006
1.4723,0.4343
1.4787,0.5620
1.4851,0.4602
1.4915,0.4329
1.4979,0.5049
1.5043,0.4233
1.5107,0.4539
1.5171,0.5663
1.5235,0.5357
1.5299,0.4311
1.5363,0.6351
1.5427,0.3860
1.5491,0.5270
1.5555,0.5395
1.5619,0.4063
1.5683,0.5625
1.5747,0.6281
1.5811,0.5344
1.5875,0.4984
1.5939,0.3545
1.6003,0.4529
1.6067,0.4233
1.6131,0.4413
1.6195,0.6009
1.6259,0.4900
1.6323,0.4793
1.6387,0.6397
1.6451,0.4870
1.6515,0.4991
1.6579,0.3847
1.6643,0.5739
1.6707,0.5669
1.6771,0.4944
1.6835,0.4184
1.6899,0.4489
1.6963,0.4920
1.7027,0.5231
1.7091,0.5466
1.7155,0.5664
1.7219,0.5768
1.7283,0.3987
1.7347,0.4977
1.7411,0.5444
1.7475,0.4332
1.7540,0.5113
1.7604,0.5415
1.7668,0.4395
1.7732,0.4192
1.7796,0.4643
1.7860,0.5733
1.7924,0.6030
1.7988,0.4250
1.8052,0.5611
1.8116,0.6014
1.8180,0.4987
1.8244,0.4467
1.8308,0.6004
1.8372,0.3965
1.8436,0.4825
1.8500,0.4649
1.8564,0.5611
1.8628,0.5081
1.8692,0.5900
1.8756,0.4918
1.8820,0.5777
1.8884,0.5195
1.8948,0.4935
1.9012,0.5903
1.9076,0.4201
1.9140,0.4029
1.9204,0.5977
1.9268,0.4783
1.9332,0.4918
1.9396,0.4395
1.9460,0.4706
1.9524,0.4100
1.9588,0.5354
1.9652,0.4936
1.9716,0.4169
1.9780,0.5339
1.9844,0.5220
1.9908,0.4621
1.9972,0.4216
2.0036,0.5451
2.0100,0.4016
2.0164,0.5109
2.0228,0.4155
2.0292,0.4612
2.0356,0.5030
2.0420,0.4999
2.0484,0.4570
2.0548,0.5504
2.0612,0.5207
2.0676,0.4577
2.0740,0.4515
2.0804,0.4005
2.0868,0.5831
2.0932,0.5413
2.0996,0.5302
2.1060,0.4905
2.1124,0.4336
2.1188,0.4589
2.1252,0.4901
2.1316,0.5104
2.1380,0.5517
2.1444,0.6338
2.1508,0.5309
2.1572,0.4639
2.1636,0.5383
2.1700,0.5670
2.1764,0.5430
2.1828,0.5226
2.1892,0.5473
2.1956,0.5584
2.2020,0.5047
2.2084,0.4801
2.2148,0.4696
2.2212,0.4604
2.2276,0.4737
2.2340,0.4866
2.2404,0.5731
2.2468,0.5301
2.2533,0.4529
2.2597,0.5311
2.2661,0.4724
2.2725,0.5808
2.2789,0.5052
2.2853,0.4691
2.2917,0.4837
2.2981,0.4414
2.3045,0.5005
2.3109,0.4565
2.3173,0.5102
2.3237,0.4694
2.3301,0.5412
2.3365,0.4072
2.3429,0.3901
2.3493,0.4704
2.3557,0.5407
2.3621,0.5015
2.3685,0.5295
2.3749,0.4988
2.3813,0.5329
2.3877,0.4093
2.3941,0.5739
2.4005,0.4905
2.4069,0.3802
2.4133,0.5465
2.4197,0.4299
2.4261,0.5496
2.4325,0.3620
2.4389,0.4120
2.4453,0.4861
2.4517,0.5805
2.4581,0.5577
2.4645,0.4964
2.4709,0.4886
2.4773,0.4801
2.4837,0.4323
2.4901,0.4478
2.4965,0.5222
2.5029,0.5897
2.5093,0.5343
2.5157,0.5533
2.5221,0.6193
2.5285,0.4542
2.5349,0.5934
2.5413,0.4515
2.5477,0.4892
2.5541,0.4883
2.5605,0.5154
2.5669,0.5210
2.5733,0.5127
2.5797,0.4414
2.5861,0.3587
2.5925,0.5176
2.5989,0.4394
2.6053,0.5014
2.6117,0.5901
2.6181,0.4450
2.6245,0.4612
2.6309,0.5427
2.6373,0.4142
2.6437,0.4519
2.6501,0.5809
2.6565,0.4635
2.6629,0.4690
2.6693,0.5357
2.6757,0.5080
2.6821,0.4034
2.6885,0.5058
2.6949,0.5475
2.7013,0.4956
2.7077,0.4876
2.7141,0.4373
2.7205,0.6027
2.7269,0.5669
2.7333,0.5084
2.7397,0.5289
2.7461,0.5056
2.7526,0.5583
2.7590,0.4442
2.7654,0.5371
2.7718,0.5316
2.7782,0.6197
2.7846,0.4882
2.7910,0.6218
2.7974,0.4870
2.8038,0.5053
2.8102,0.5190
2.8166,0.5324
2.8230,0.5502
2.8294,0.4405
2.8358,0.5551
2.8422,0.5007
2.8486,0.5220
2.8550,0.4470
2.8614,0.4483
2.8678,0.3986
2.8742,0.5278
2.8806,0.5281
2.8870,0.5082
2.8934,0.5131
2.8998,0.4239
2.9062,0.5389
2.9126,0.3975
2.9190,0.5770
2.9254,0.5231
2.9318,0.5362
2.9382,0.4368
2.9446,0.5770
2.9510,0.4561
2.9574,0.5318
2.9638,0.5536
2.9702,0.4536
2.9766,0.5232
2.9830,0.4595
2.9894,0.3775
2.9958,0.5701
3.0022,0.4978
3.0086,0.5835
3.0150,0.4438
3.0214,0.4434
3.0278,0.5643
3.0342,0.5060
3.0406,0.5403
3.0470,0.5843
3.0534,0.4587
3.0598,0.4408
3.0662,0.5514
3.0726,0.5592
3.0790,0.4709
3.0854,0.5217
3.0918,0.5073
3.0982,0.6327
3.1046,0.5440
3.1110,0.4780
3.1174,0.4193
3.1238,0.4646
3.1302,0.4352
3.1366,0.4340
3.1430,0.4711
3.1494,0.5089
3.1558,0.4819
3.1622,0.5121
3.1686,0.5018
3.1750,0.5679
3.1814,0.4418
3.1878,0.3657
3.1942,0.5121
3.2006,0.4762
3.2070,0.6420
3.2134,0.3619
3.2198,0.5526
3.2262,0.5087
3.2326,0.4344
3.2390,0.5519
3.2454,0.5286
3.2519,0.4828
3.2583,0.5087
3.2647,0.4897
3.2711,0.5517
3.2775,0.4509
3.2839,0.5791
3.2903,0.4635
3.2967,0.4557
3.3031,0.4973
3.3095,0.4885
3.3159,0.5266
3.3223,0.4738
3.3287,0.4487
3.3351,0.5851
3.3415,0.4660
3.3479,0.4217
3.3543,0.4671
3.3607,0.4527
3.3671,0.5075
3.3735,0.4349
3.3799,0.4343
3.3863,0.5747
3.3927,0.5173
3.3991,0.5251
3.4055,0.4894
3.4119,0.4335
3.4183,0.5790
3.4247,0.5103
3.4311,0.5095
3.4375,0.5920
3.4439,0.5173
3.4503,0.5670
3.4567,0.5585
3.4631,0.4861
3.4695,0.4009
3.4759,0.4482
3.4823,0.5288
3.4887,0.4676
3.4951,0.5288
3.5015,0.4470
3.5079,0.5426
3.5143,0.5058
3.5207,0.6026
3.5271,0.5126
3.5335,0.5828
3.5399,0.5184
3.5463,0.4278
3.5527,0.4872
3.5591,0.4626
3.5655,0.5053
3.5719,0.4828
3.5783,0.4450
3.5847,0.4528
3.5911,0.4706
3.5975,0.6018
3.6039,0.5333
3.6103,0.4554
3.6167,0.4869
3.6231,0.4356
3.6295,0.4988
3.6359,0.5333
3.6423,0.5589
3.6487,0.4493
3.6551,0.4704
3.6615,0.4317
3.6679,0.3944
3.6743,0.4839
3.6807,0.4747
3.6871,0.4493
3.6935,0.4285
3.6999,0.3319
3.7063,0.4817
3.7127,0.4695
3.7191,0.5581
3.7255,0.6182
3.7319,0.5869
3.7383,0.4371
3.7447,0.4198
3.7512,0.5521
3.7576,0.4741
3.7640,0.5253
3.7704,0.4889
3.7768,0.4775
3.7832,0.5359
3.7896,0.4492
3.7960,0.5018
3.8024,0.4881
3.8088,0.5284
3.8152,0.5110
3.8216,0.5101
3.8280,0.5303
3.8344,0.4822
3.8408,0.5501
3.8472,0.3711
3.8536,0.4276
3.8600,0.4343
3.8664,0.4433
3.8728,0.4864
3.8792,0.5118
3.8856,0.5802
3.8920,0.5002
3.8984,0.5184
3.9048,0.5609
3.9112,0.4632
3.9176,0.4134
3.9240,0.4091
3.9304,0.5196
3.9368,0.4920
3.9432,0.4681
3.9496,0.4198
3.9560,0.4350
3.9624,0.4406
3.9688,0.4555
3.9752,0.4374
3.9816,0.4550
3.9880,0.5388
3.9944,0.3773
4.0008,0.4058
4.0072,0.4074
4.0136,0.4217
4.0200,0.5455
4.0264,0.5527
4.0328,0.4362
4.0392,0.5493
4.0456,0.5409
4.0520,0.5157
4.0584,0.5338
4.0648,0.5174
4.0712,0.5218
4.0776,0.4691
4.0840,0.5229
4.0904,0.5243
4.0968,0.5860
4.1032,0.4345
4.1096,0.4809
4.1160,0.4271
4.1224,0.5860
4.1288,0.4329
4.1352,0.4835
4.1416,0.4436
4.1480,0.5290
4.1544,0.5409
4.1608,0.4757
4.1672,0.4424
4.1736,0.6072
4.1800,0.5348
4.1864,0.5289
4.1928,0.4845
4.1992,0.4923
4.2056,0.4727
4.2120,0.4796
4.2184,0.4839
4.2248,0.3772
4.2312,0.5707
4.2376,0.5695
4.2440,0.4250
4.2505,0.4753
4.2569,0.4919
4.2633,0.4512
4.2697,0.5788
4.2761,0.5033
4.2825,0.4556
4.2889,0.4268
4.2953,0.4474
4.3017,0.5335
4.3081,0.4749
4.3145,0.4756
4.3209,0.5286
4.3273,0.4488
4.3337,0.5912
4.3401,0.6252
4.3465,0.5289
4.3529,0.5496
4.3593,0.4245
4.3657,0.4392
4.3721,0.4685
4.3785,0.5505
4.3849,0.6871
4.3913,0.5623
4.3977,0.5675
4.4041,0.4298
4.4105,0.3862
4.4169,0.4912
4.4233,0.4076
4.4297,0.4688
4.4361,0.4666
4.4425,0.4035
4.4489,0.4804
4.4553,0.5073
4.4617,0.5565
4.4681,0.5382
4.4745,0.5290
4.4809,0.4828
4.4873,0.4873
4.4937,0.4763
4.5001,0.5606
4.5065,0.5458
4.5129,0.5052
4.5193,0.4757
4.5257,0.5108
4.5321,0.5093
4.5385,0.5660
4.5449,0.5726
4.5513,0.6206
4.5577,0.5749
4.5641,0.5585
4.5705,0.4849
4.5769,0.4769
4.5833,0.5537
4.5897,0.4814
4.5961,0.4798
4.6025,0.5488
4.6089,0.4048
4.6153,0.4775
4.6217,0.5895
4.6281,0.5066
4.6345,0.5284
4.6409,0.5433
4.6473,0.4373
4.6537,0.4977
4.6601,0.5427
4.6665,0.5139
4.6729,0.5617
4.6793,0.5391
4.6857,0.4829
4.6921,0.5995
4.6985,0.5466
4.7049,0.4388
4.7113,0.5666
4.7177,0.4479
4.7241,0.5162
4.7305,0.4746
4.7369,0.4573
4.7433,0.4491
4.7497,0.5093
4.7562,0.4970
4.7626,0.5765
4.7690,0.5345
4.7754,0.4790
4.7818,0.6195
4.7882,0.4797
4.7946,0.5774
4.8010,0.6513
4.8074,0.4253
4.8138,0.4763
4.8202,0.3729
4.8266,0.5895
4.8330,0.4811
4.8394,0.4618
4.8458,0.5248
4.8522,0.4878
4.8586,0.5420
4.8650,0.6207
4.8714,0.5520
4.8778,0.5381
4.8842,0.4705
4.8906,0.5299
4.8970,0.4251
4.9034,0.5499
4.9098,0.5522
4.9162,0.5669
4.9226,0.4937
4.9290,0.4827
4.9354,0.5834
4.9418,0.5099
4.9482,0.6049
4.9546,0.4599
4.9610,0.5893
4.9674,0.5583
4.9738,0.4558
4.9802,0.5186
4.9866,0.5974
4.9930,0.5760
4.9994,0.4794
5.0058,0.5405
5.0122,0.5689
5.0186,0.3662
5.0250,0.4407
5.0314,0.4304
5.0378,0.6084
5.0442,0.5772
5.0506,0.5841
5.0570,0.4671
5.0634,0.5600
5.0698,0.4581
5.0762,0.4956
5.0826,0.4849
5.0890,0.5271
5.0954,0.4176
5.1018,0.4733
5.1082,0.5151
5.1146,0.4866
5.1210,0.5025
5.1274,0.5167
5.1338,0.4738
5.1402,0.4620
5.1466,0.6355
5.1530,0.4448
5.1594,0.5320
5.1658,0.5635
5.1722,0.5944
5.1786,0.4529
5.1850,0.4945
5.1914,0.5657
5.1978,0.4916
5.2042,0.5452
5.2106,0.5163
5.2170,0.5274
5.2234,0.5310
5.2298,0.5052
5.2362,0.5841
5.2426,0.5398
5.2490,0.5672
5.2555,0.5334
5.2619,0.5504
5.2683,0.4658
5.2747,0.5722
5.2811,0.3952
5.2875,0.5807
5.2939,0.6148
5.3003,0.3454
5.3067,0.3285
5.3131,0.4845
5.3195,0.5434
5.3259,0.4906
5.3323,0.4933
5.3387,0.6211
5.3451,0.5850
5.3515,0.4710
5.3579,0.4578
5.3643,0.5164
5.3707,0.5164
5.3771,0.5908
5.3835,0.5364
5.3899,0.4505
5.3963,0.4381
5.4027,0.4802
5.4091,0.4700
5.4155,0.3682
5.4219,0.5719
5.4283,0.5224
5.4347,0.5144
5.4411,0.5927
5.4475,0.5113
5.4539,0.4923
5.4603,0.3438
5.4667,0.4554
5.4731,0.4546
5.4795,0.4012
5.4859,0.5775
5.4923,0.4979
5.4987,0.5477
5.5051,0.4623
5.5115,0.4999
5.5179,0.5124
5.5243,0.6730
5.5307,0.6084
5.5371,0.5459
5.5435,0.6258
5.5499,0.5019
5.5563,0.5470
5.5627,0.5003
5.5691,0.5757
5.5755,0.6073
5.5819,0.5255
5.5883,0.5539
5.5947,0.6227
5.6011,0.5455
5.6075,0.6046
5.6139,0.6745
5.6203,0.6749
5.6267,0.6836
5.6331,0.5069
5.6395,0.5912
5.6459,0.7102
5.6523,0.6751
5.6587,0.7873
5.6651,0.8270
5.6715,0.8526
5.6779,0.9506
5.6843,0.9316
5.6907,0.9999
5.6971,1.0746
5.7035,1.0316
5.7099,1.1000
5.7163,1.1765
5.7227,1.1857
5.7291,1.4357
5.7355,1.4480
5.7419,1.6329
5.7483,1.8057
5.7548,1.8410
5.7612,1.9818
5.7676,2.0972
5.7740,2.3321
5.7804,2.4284
5.7868,2.7202
5.7932,2.7402
5.7996,2.9789
5.8060,3.3831
5.8124,3.4305
5.8188,3.9398
5.8252,4.0675
5.8316,4.4479
5.8380,4.7619
5.8444,5.2553
5.8508,5.5593
5.8572,5.9504
5.8636,6.2726
5.8700,6.7424
5.8764,7.4159
5.8828,7.6887
5.8892,8.3628
5.8956,8.9800
5.9020,9.4963
5.9084,10.1560
5.9148,10.7841
5.9212,11.5321
5.9276,12.1879
5.9340,13.0920
5.9404,13.7966
5.9468,14.6922
5.9532,15.5660
5.9596,16.3743
5.9660,17.4691
5.9724,18.3470
5.9788,19.3060
5.9852,20.4673
5.9916,21.4099
5.9980,22.4805
6.0044,23.6392
6.0108,24.9328
6.0172,26.0050
6.0236,27.2600
6.0300,28.4419
6.0364,29.6615
6.0428,30.8621
6.0492,32.1756
6.0556,33.4088
6.0620,34.7451
6.0684,36.0153
6.0748,37.2778
6.0812,38.5796
6.0876,39.9367
6.0940,41.2383
6.1004,42.4047
6.1068,43.6289
6.1132,45.0409
6.1196,46.1907
6.1260,47.3651
6.1324,48.4649
6.1388,49.7394
6.1452,50.7528
6.1516,51.8894
6.1580,52.8801
6.1644,53.8944
6.1708,54.7255
6.1772,55.6100
6.1836,56.2903
6.1900,57.2229
6.1964,57.8729
6.2028,58.5339
6.2092,58.9930
6.2156,59.5638
6.2220,60.0214
6.2284,60.4490
6.2348,60.7241
6.2412,60.8568
6.2476,61.0104
6.2541,61.0854
6.2605,61.0246
6.2669,60.9425
6.2733,60.8794
6.2797,60.5160
6.2861,60.2256
6.2925,59.7759
6.2989,59.4314
6.3053,58.9899
6.3117,58.3627
6.3181,57.5009
6.3245,57.0377
6.3309,56.1573
6.3373,55.2458
6.3437,54.3214
6.3501,53.4469
6.3565,52.3127
6.3629,51.4715
6.3693,50.4383
6.3757,49.1977
6.3821,48.0997
6.3885,46.8349
6.3949,45.7273
6.4013,44.4982
6.4077,43.1645
6.4141,41.9276
6.4205,40.6491
6.4269,39.3443
6.4333,38.1034
6.4397,36.8480
6.4461,35.4623
6.4525,34.2348
6.4589,32.9117
6.4653,31.7597
6.4717,30.3615
6.4781,29.1815
6.4845,27.8938
6.4909,26.7173
6.4973,25.4122
6.5037,24.3055
6.5101,23.1581
6.5165,22.0795
6.5229,21.0000
6.5293,19.9468
6.5357,18.9860
6.5421,18.0184
6.5485,16.9998
6.5549,16.0427
6.5613,15.2977
6.5677,14.3296
6.5741,13.6375
6.5805,12.6947
6.5869,12.0383
6.5933,11.1155
6.5997,10.5105
6.6061,9.8988
6.6125,9.3134
6.6189,8.6583
6.6253,8.1781
6.6317,7.5016
6.6381,7.1808
6.6445,6.6352
6.6509,6.1691
6.6573,5.6966
6.6637,5.3127
6.6701,5.0933
6.6765,4.5992
6.6829,4.3631
6.6893,3.9618
6.6957,3.7182
6.7021,3.4645
6.7085,3.1645
6.7149,2.9132
6.7213,2.7425
6.7277,2.5956
6.7341,2.4142
6.7405,2.2301
6.7469,2.1595
6.7534,2.0331
6.7598,1.7418
6.7662,1.7272
6.7726,1.4727
6.7790,1.4180
6.7854,1.4939
6.7918,1.3184
6.7982,1.2755
6.8046,1.0561
6.8110,1.0901
6.8174,0.9794
6.8238,0.9337
6.8302,0.8434
6.8366,0.8411
6.8430,0.7578
6.8494,0.8710
6.8558,0.7956
6.8622,0.6943
6.8686,0.6373
6.8750,0.7561
6.8814,0.7471
6.8878,0.6059
6.8942,0.6960
6.9006,0.5515
6.9070,0.6130
6.9134,0.6332
6.9198,0.6305
6.9262,0.6342
6.9326,0.5454
6.9390,0.5195
6.9454,0.6041
6.9518,0.5561
6.9582,0.5225
6.9646,0.5579
6.9710,0.4906
6.9774,0.5358
6.9838,0.4268
6.9902,0.5549
6.9966,0.4802
7.0030,0.6267
7.0094,0.5457
7.0158,0.5106
7.0222,0.4844
7.0286,0.4942
7.0350,0.4327
7.0414,0.4973
7.0478,0.5336
7.0542,0.5949
7.0606,0.4844
7.0670,0.5480
7.0734,0.5886
7.0798,0.4489
7.0862,0.4954
7.0926,0.4667
7.0990,0.4186
7.1054,0.5612
7.1118,0.3778
7.1182,0.4804
7.1246,0.4347
7.1310,0.5350
7.1374,0.4857
7.1438,0.4762
7.1502,0.5313
7.1566,0.6518
7.1630,0.4196
7.1694,0.6157
7.1758,0.4880
7.1822,0.3473
7.1886,0.5323
7.1950,0.4826
7.2014,0.4407
7.2078,0.4909
7.2142,0.5150
7.2206,0.5219
7.2270,0.5886
7.2334,0.5397
7.2398,0.5417
7.2462,0.5240
7.2527,0.4331
7.2591,0.5172
7.2655,0.4982
7.2719,0.4666
7.2783,0.4975
7.2847,0.4514
7.2911,0.5150
7.2975,0.4603
7.3039,0.3832
7.3103,0.5564
7.3167,0.4093
7.3231,0.5682
7.3295,0.5719
7.3359,0.4068
7.3423,0.4311
7.3487,0.4382
7.3551,0.5190
7.3615,0.4813
7.3679,0.4640
7.3743,0.6286
7.3807,0.4993
7.3871,0.6122
7.3935,0.5549
7.3999,0.5076
7.4063,0.4423
7.4127,0.5632
7.4191,0.4832
7.4255,0.4126
7.4319,0.3827
7.4383,0.5004
7.4447,0.4386
7.4511,0.5326
7.4575,0.5584
7.4639,0.4967
7.4703,0.4893
7.4767,0.4520
7.4831,0.5358
7.4895,0.4071
7.4959,0.5643
7.5023,0.6075
7.5087,0.4512
7.5151,0.5117
7.5215,0.5803
7.5279,0.3650
7.5343,0.4450
7.5407,0.5379
7.5471,0.4618
7.5535,0.5301
7.5599,0.5194
7.5663,0.5448
7.5727,0.5590
7.5791,0.5727
7.5855,0.5106
7.5919,0.4315
7.5983,0.5653
7.6047,0.5710
7.6111,0.4443
7.6175,0.4896
7.6239,0.4446
7.6303,0.5464
7.6367,0.5447
7.6431,0.4756
7.6495,0.4450
7.6559,0.3786
7.6623,0.5569
7.6687,0.4588
7.6751,0.5066
7.6815,0.5615
7.6879,0.5810
7.6943,0.4570
7.7007,0.4905
7.7071,0.4947
7.7135,0.5447
7.7199,0.5273
7.7263,0.6506
7.7327,0.4648
7.7391,0.5416
7.7455,0.5099
7.7520,0.4371
7.7584,0.4619
7.7648,0.4543
7.7712,0.5135
7.7776,0.5291
7.7840,0.4931
7.7904,0.5249
7.7968,0.5216
7.8032,0.4368
7.8096,0.4637
7.8160,0.5083
7.8224,0.4873
7.8288,0.5529
7.8352,0.3812
7.8416,0.5104
7.8480,0.5177
7.8544,0.4028
7.8608,0.4982
7.8672,0.4489
7.8736,0.4348
7.8800,0.5275
7.8864,0.6197
7.8928,0.4829
7.8992,0.5279
7.9056,0.4003
7.9120,0.4743
7.9184,0.5797
7.9248,0.6024
7.9312,0.4353
7.9376,0.4198
7.9440,0.5368
7.9504,0.4691
7.9568,0.5272
7.9632,0.5074
7.9696,0.5337
7.9760,0.5903
7.9824,0.4576
7.9888,0.5516
7.9952,0.5708
8.0016,0.4468
8.0080,0.4933
8.0144,0.5566
8.0208,0.6508
8.0272,0.5125
8.0336,0.4833
8.0400,0.5476
8.0464,0.4206
8.0528,0.4909
8.0592,0.5565
8.0656,0.4011
8.0720,0.4954
8.0784,0.5927
8.0848,0.5896
8.0912,0.4455
8.0976,0.5880
8.1040,0.4744
8.1104,0.5437
8.1168,0.5117
8.1232,0.4410
8.1296,0.4781
8.1360,0.4567
8.1424,0.5511
8.1488,0.5332
8.1552,0.4407
8.1616,0.5399
8.1680,0.6172
8.1744,0.4899
8.1808,0.5510
8.1872,0.4824
8.1936,0.5174
8.2000,0.3539
8.2064,0.4991
8.2128,0.5198
8.2192,0.3934
8.2256,0.5104
8.2320,0.4727
8.2384,0.4381
8.2448,0.4903
8.2513,0.5222
8.2577,0.3827
8.2641,0.4622
8.2705,0.4542
8.2769,0.5825
8.2833,0.4227
8.2897,0.4551
8.2961,0.3787
8.3025,0.4721
8.3089,0.4746
8.3153,0.5065
8.3217,0.5382
8.3281,0.5341
8.3345,0.4991
8.3409,0.3800
8.3473,0.4819
8.3537,0.5556
8.3601,0.4933
8.3665,0.5151
8.3729,0.5732
8.3793,0.4849
8.3857,0.5666
8.3921,0.5565
8.3985,0.4904
8.4049,0.5120
8.4113,0.5003
8.4177,0.4082
8.4241,0.4899
8.4305,0.4769
8.4369,0.5078
8.4433,0.4781
8.4497,0.3826
8.4561,0.3490
8.4625,0.4802
8.4689,0.5294
8.4753,0.5335
8.4817,0.4535
8.4881,0.5448
8.4945,0.3838
8.5009,0.4346
8.5073,0.4402
8.5137,0.4440
8.5201,0.4794
8.5265,0.5331
8.5329,0.5837
8.5393,0.4963
8.5457,0.5054
8.5521,0.5115
8.5585,0.5754
8.5649,0.5468
8.5713,0.4798
8.5777,0.5360
8.5841,0.4605
8.5905,0.5449
8.5969,0.4729
8.6033,0.6284
8.6097,0.4417
8.6161,0.3987
8.6225,0.5517
8.6289,0.4810
8.6353,0.5500
8.6417,0.4168
8.6481,0.5096
8.6545,0.5489
8.6609,0.3753
8.6673,0.5670
8.6737,0.4255
8.6801,0.4811
8.6865,0.4674
8.6929,0.5260
8.6993,0.3629
8.7057,0.4998
8.7121,0.5723
8.7185,0.5248
8.7249,0.4257
8.7313,0.4524
8.7377,0.4787
8.7441,0.5705
8.7506,0.5427
8.7570,0.5590
8.7634,0.4392
8.7698,0.6043
8.7762,0.4966
8.7826,0.5635
8.7890,0.4747
8.7954,0.4528
8.8018,0.5610
8.8082,0.4881
8.8146,0.5239
8.8210,0.5690
8.8274,0.4863
8.8338,0.4938
8.8402,0.4916
8.8466,0.4822
8.8530,0.6449
8.8594,0.5097
8.8658,0.3964
8.8722,0.5284
8.8786,0.4577
8.8850,0.5506
8.8914,0.4128
8.8978,0.3994
8.9042,0.4907
8.9106,0.3866
8.9170,0.5238
8.9234,0.5058
8.9298,0.5438
8.9362,0.4518
8.9426,0.5376
