time,absorbance
2.6395,0.4947
2.6465,0.5008
2.6535,0.5333
2.6605,0.5456
2.6675,0.5836
2.6745,0.5197
2.6815,0.5907
2.6885,0.5026
2.6955,0.4843
2.7025,0.4406
2.7095,0.4257
2.7165,0.4588
2.7235,0.3964
2.7305,0.5843
2.7375,0.5938
2.7445,0.5001
2.7516,0.4990
2.7586,0.4386
2.7656,0.4450
2.7726,0.4855
2.7796,0.4936
2.7866,0.4872
2.7936,0.4797
2.8006,0.4673
2.8076,0.4918
2.8146,0.5704
2.8216,0.4903
2.8286,0.4872
2.8356,0.4402
2.8426,0.4868
2.8496,0.4225
2.8566,0.5745
2.8636,0.5182
2.8706,0.5575
2.8776,0.4866
2.8846,0.4586
2.8916,0.5331
2.8986,0.5813
2.9056,0.4730
2.9126,0.5916
2.9196,0.4984
2.9266,0.4957
2.9336,0.4191
2.9406,0.3241
2.9476,0.5138
2.9546,0.4508
2.9616,0.5285
2.9686,0.5778
2.9756,0.4587
2.9826,0.5231
2.9896,0.5510
2.9966,0.4297
3.0036,0.5623
3.0106,0.5125
3.0176,0.5379
3.0246,0.5001
3.0316,0.4574
3.0386,0.4891
3.0456,0.5113
3.0526,0.4901
3.0596,0.5351
3.0666,0.4655
3.0736,0.5225
3.0806,0.4853
3.0876,0.5252
3.0946,0.4786
3.1016,0.3784
3.1086,0.6028
3.1156,0.5221
3.1226,0.4407
3.1296,0.5311
3.1366,0.4692
3.1436,0.6292
3.1506,0.5532
3.1576,0.5529
3.1646,0.4375
3.1716,0.4397
3.1786,0.4972
3.1856,0.4436
3.1926,0.5743
3.1996,0.4431
3.2066,0.4842
3.2136,0.4750
3.2206,0.4848
3.2276,0.5049
3.2346,0.4306
3.2416,0.4947
3.2486,0.4716
3.2557,0.4718
3.2627,0.4821
3.2697,0.5045
3.2767,0.6072
3.2837,0.4776
3.2907,0.5865
3.2977,0.4422
3.3047,0.5107
3.3117,0.5374
3.3187,0.4679
3.3257,0.3903
3.3327,0.5471
3.3397,0.4513
3.3467,0.4061
3.3537,0.5524
3.3607,0.4720
3.3677,0.5517
3.3747,0.4730
3.3817,0.5188
3.3887,0.6279
3.3957,0.3717
3.4027,0.4195
3.4097,0.5259
3.4167,0.4067
3.4237,0.5548
3.4307,0.4561
3.4377,0.6253
3.4447,0.4709
3.4517,0.3803
3.4587,0.4851
3.4657,0.4607
3.4727,0.4100
3.4797,0.4966
3.4867,0.5330
3.4937,0.4629
3.5007,0.4938
3.5077,0.5474
3.5147,0.3847
3.5217,0.4884
3.5287,0.5066
3.5357,0.4516
3.5427,0.4842
3.5497,0.4515
3.5567,0.6451
3.5637,0.4753
3.5707,0.4820
3.5777,0.4357
3.5847,0.5281
3.5917,0.5667
3.5987,0.5173
3.6057,0.6377
3.6127,0.3540
3.6197,0.4244
3.6267,0.3339
3.6337,0.4564
3.6407,0.4623
3.6477,0.4650
3.6547,0.5982
3.6617,0.5794
3.6687,0.5307
3.6757,0.4250
3.6827,0.4774
3.6897,0.5717
3.6967,0.4557
3.7037,0.4168
3.7107,0.6075
3.7177,0.5378
3.7247,0.5347
3.7317,0.4090
3.7387,0.4847
3.7457,0.5110
3.7528,0.5765
3.7598,0.4586
3.7668,0.5221
3.7738,0.4705
3.7808,0.4387
3.7878,0.4626
3.7948,0.4927
3.8018,0.4402
3.8088,0.4214
3.8158,0.5737
3.8228,0.5192
3.8298,0.4909
3.8368,0.5276
3.8438,0.4916
3.8508,0.3880
3.8578,0.4486
3.8648,0.4950
3.8718,0.4226
3.8788,0.4766
3.8858,0.5434
3.8928,0.4877
3.8998,0.4211
3.9068,0.4692
3.9138,0.5456
3.9208,0.5209
3.9278,0.4914
3.9348,0.4980
3.9418,0.5212
3.9488,0.5874
3.9558,0.5403
3.9628,0.5323
3.9698,0.5269
3.9768,0.4540
3.9838,0.4233
3.9908,0.5279
3.9978,0.5566
4.0048,0.4897
4.0118,0.5163
4.0188,0.5688
4.0258,0.4675
4.0328,0.4866
4.0398,0.4956
4.0468,0.5806
4.0538,0.5021
4.0608,0.4634
4.0678,0.5038
4.0748,0.6039
4.0818,0.4325
4.0888,0.5387
4.0958,0.4878
4.1028,0.4268
4.1098,0.5769
4.1168,0.5562
4.1238,0.5084
4.1308,0.3979
4.1378,0.4683
4.1448,0.5257
4.1518,0.4526
4.1588,0.4920
4.1658,0.4696
4.1728,0.4984
4.1798,0.4776
4.1868,0.4344
4.1938,0.5703
4.2008,0.5725
4.2078,0.4781
4.2148,0.4949
4.2218,0.5224
4.2288,0.5619
4.2358,0.4842
4.2428,0.4158
4.2498,0.4718
4.2569,0.4041
4.2639,0.4956
4.2709,0.4964
4.2779,0.4553
4.2849,0.5180
4.2919,0.4390
4.2989,0.4647
4.3059,0.4343
4.3129,0.4569
4.3199,0.5952
4.3269,0.4683
4.3339,0.5397
4.3409,0.4920
4.3479,0.4628
4.3549,0.6362
4.3619,0.3919
4.3689,0.5124
4.3759,0.5563
4.3829,0.4199
4.3899,0.5252
4.3969,0.4397
4.4039,0.4498
4.4109,0.5709
4.4179,0.5140
4.4249,0.5316
4.4319,0.5789
4.4389,0.4383
4.4459,0.5105
4.4529,0.5530
4.4599,0.5057
4.4669,0.4657
4.4739,0.5694
4.4809,0.4492
4.4879,0.4713
4.4949,0.5732
4.5019,0.5057
4.5089,0.6424
4.5159,0.4270
4.5229,0.5083
4.5299,0.5097
4.5369,0.4662
4.5439,0.4957
4.5509,0.4906
4.5579,0.4240
4.5649,0.3894
4.5719,0.4888
4.5789,0.4192
4.5859,0.5855
4.5929,0.4557
4.5999,0.4638
4.6069,0.4571
4.6139,0.3042
4.6209,0.5070
4.6279,0.4419
4.6349,0.6359
4.6419,0.4334
4.6489,0.5043
4.6559,0.4344
4.6629,0.4624
4.6699,0.5828
4.6769,0.4874
4.6839,0.5273
4.6909,0.5500
4.6979,0.6189
4.7049,0.4869
4.7119,0.4559
4.7189,0.4574
4.7259,0.5817
4.7329,0.6018
4.7399,0.4493
4.7469,0.5142
4.7540,0.4884
4.7610,0.5358
4.7680,0.4677
4.7750,0.6184
4.7820,0.5319
4.7890,0.3850
4.7960,0.5676
4.8030,0.4505
4.8100,0.5282
4.8170,0.5379
4.8240,0.3802
4.8310,0.3589
4.8380,0.4753
4.8450,0.5608
4.8520,0.5725
4.8590,0.4433
4.8660,0.6493
4.8730,0.5513
4.8800,0.4877
4.8870,0.4729
4.8940,0.6035
4.9010,0.5721
4.9080,0.5629
4.9150,0.4882
4.9220,0.4738
4.9290,0.4529
4.9360,0.5011
4.9430,0.4765
4.9500,0.6068
4.9570,0.5506
4.9640,0.4486
4.9710,0.4248
4.9780,0.5087
4.9850,0.4535
4.9920,0.5231
4.9990,0.5970
5.0060,0.5119
5.0130,0.5746
5.0200,0.5543
5.0270,0.4827
5.0340,0.4445
5.0410,0.4840
5.0480,0.5053
5.0550,0.4253
5.0620,0.5619
5.0690,0.5353
5.0760,0.5317
5.0830,0.4509
5.0900,0.4888
5.0970,0.5806
5.1040,0.4464
5.1110,0.5674
5.1180,0.4533
5.1250,0.5451
5.1320,0.5094
5.1390,0.5267
5.1460,0.4343
5.1530,0.4982
5.1600,0.4910
5.1670,0.5257
5.1740,0.5356
5.1810,0.3852
5.1880,0.4619
5.1950,0.4530
5.2020,0.4514
5.2090,0.4856
5.2160,0.4941
5.2230,0.5268
5.2300,0.5449
5.2370,0.6207
5.2440,0.5343
5.2511,0.5277
5.2581,0.5341
5.2651,0.5317
5.2721,0.4643
5.2791,0.5222
5.2861,0.4977
5.2931,0.5523
5.3001,0.5221
5.3071,0.4742
5.3141,0.5419
5.3211,0.4851
5.3281,0.4438
5.3351,0.5596
5.3421,0.5841
5.3491,0.4921
5.3561,0.4759
5.3631,0.5000
5.3701,0.5925
5.3771,0.5385
5.3841,0.4735
5.3911,0.4646
5.3981,0.5147
5.4051,0.5719
5.4121,0.5050
5.4191,0.4687
5.4261,0.5429
5.4331,0.5887
5.4401,0.5345
5.4471,0.5849
5.4541,0.5962
5.4611,0.6993
5.4681,0.4530
5.4751,0.6153
5.4821,0.4790
5.4891,0.6543
5.4961,0.5504
5.5031,0.7058
5.5101,0.5615
5.5171,0.5841
5.5241,0.6344
5.5311,0.6197
5.5381,0.7116
5.5451,0.6849
5.5521,0.7489
5.5591,0.7104
5.5661,0.9727
5.5731,0.9114
5.5801,0.9066
5.5871,0.9736
5.5941,0.8749
5.6011,0.8877
5.6081,1.0201
5.6151,1.1025
5.6221,1.1867
5.6291,1.2772
5.6361,1.3030
5.6431,1.4181
5.6501,1.4513
5.6571,1.5255
5.6641,1.6715
5.6711,1.8453
5.6781,1.8913
5.6851,2.1728
5.6921,2.1723
5.6991,2.3077
5.7061,2.4133
5.7131,2.7124
5.7201,2.9172
5.7271,3.1537
5.7341,3.1320
5.7411,3.3848
5.7481,3.7854
5.7552,3.8951
5.7622,4.3230
5.7692,4.5899
5.7762,4.8707
5.7832,5.2301
5.7902,5.5384
5.7972,5.9267
5.8042,6.1961
5.8112,6.5705
5.8182,6.9913
5.8252,7.5318
5.8322,8.1263
5.8392,8.5864
5.8462,9.0750
5.8532,9.5908
5.8602,10.1767
5.8672,10.7976
5.8742,11.5134
5.8812,12.1051
5.8882,12.8087
5.8952,13.5158
5.9022,14.2452
5.9092,15.1322
5.9162,15.8648
5.9232,16.5652
5.9302,17.5301
5.9372,18.3824
5.9442,19.3152
5.9512,20.1790
5.9582,21.1410
5.9652,22.1152
5.9722,23.0565
5.9792,24.2268
5.9862,25.1332
5.9932,26.1533
6.0002,27.3981
6.0072,28.5091
6.0142,29.5943
6.0212,30.7207
6.0282,31.7470
6.0352,33.0219
6.0422,34.0793
6.0492,35.3348
6.0562,36.5438
6.0632,37.5584
6.0702,38.7179
6.0772,39.8680
6.0842,41.1089
6.0912,42.2567
6.0982,43.2462
6.1052,44.4118
6.1122,45.4780
6.1192,46.5411
6.1262,47.6712
6.1332,48.7044
6.1402,49.5673
6.1472,50.6426
6.1542,51.5928
6.1612,52.4746
6.1682,53.2196
6.1752,54.1432
6.1822,54.7636
6.1892,55.5348
6.1962,56.2140
6.2032,56.9541
6.2102,57.4953
6.2172,57.9726
6.2242,58.4991
6.2312,58.9387
6.2382,59.2041
6.2452,59.4806
6.2523,59.7919
6.2593,59.9660
6.2663,60.0311
6.2733,60.0331
6.2803,60.1769
6.2873,60.0730
6.2943,59.9247
6.3013,59.7776
6.3083,59.5636
6.3153,59.2612
6.3223,58.8295
6.3293,58.4136
6.3363,57.8548
6.3433,57.4633
6.3503,56.7849
6.3573,56.0694
6.3643,55.3453
6.3713,54.7644
6.3783,54.0110
6.3853,53.1246
6.3923,52.2621
6.3993,51.3635
6.4063,50.4021
6.4133,49.4402
6.4203,48.3924
6.4273,47.3433
6.4343,46.2590
6.4413,45.2479
6.4483,44.1713
6.4553,43.1035
6.4623,41.9935
6.4693,40.8799
6.4763,39.6851
6.4833,38.5296
6.4903,37.4704
6.4973,36.1011
6.5043,35.0705
6.5113,33.8014
6.5183,32.6770
6.5253,31.5232
6.5323,30.4105
6.5393,29.3013
6.5463,28.2015
6.5533,27.0973
6.5603,26.0253
6.5673,25.0768
6.5743,23.9006
6.5813,22.9610
6.5883,21.9162
6.5953,20.9028
6.6023,19.9299
6.6093,19.2018
6.6163,18.1920
6.6233,17.2520
6.6303,16.4926
6.6373,15.6210
6.6443,14.8681
6.6513,14.0829
6.6583,13.4094
6.6653,12.6900
6.6723,11.8829
6.6793,11.4158
6.6863,10.7165
6.6933,10.0950
6.7003,9.5556
6.7073,8.9890
6.7143,8.4280
6.7213,7.9554
6.7283,7.4460
6.7353,7.0226
6.7423,6.5359
6.7493,6.1647
6.7564,5.7885
6.7634,5.3668
6.7704,5.1546
6.7774,4.8260
6.7844,4.4355
6.7914,4.1899
6.7984,3.8228
6.8054,3.6372
6.8124,3.4588
6.8194,3.2211
6.8264,3.0493
6.8334,2.7444
6.8404,2.6315
6.8474,2.4876
6.8544,2.3131
6.8614,2.1705
6.8684,2.0377
6.8754,1.9284
6.8824,1.7066
6.8894,1.7466
6.8964,1.6164
6.9034,1.4515
6.9104,1.3130
6.9174,1.2392
6.9244,1.1642
6.9314,1.1526
6.9384,1.0809
6.9454,1.1008
6.9524,1.0137
6.9594,0.8847
6.9664,0.8683
6.9734,0.9260
6.9804,0.8652
6.9874,0.8670
6.9944,0.8272
7.0014,0.7632
7.0084,0.7166
7.0154,0.5851
7.0224,0.5899
7.0294,0.6346
7.0364,0.5627
7.0434,0.6629
7.0504,0.6068
7.0574,0.5649
7.0644,0.6238
7.0714,0.6687
7.0784,0.5269
7.0854,0.5830
7.0924,0.4721
7.0994,0.5860
7.1064,0.4839
7.1134,0.5861
7.1204,0.5798
7.1274,0.5213
7.1344,0.4209
7.1414,0.5954
7.1484,0.6151
7.1554,0.4784
7.1624,0.4256
7.1694,0.5397
7.1764,0.5575
7.1834,0.6164
7.1904,0.4918
7.1974,0.3586
7.2044,0.3682
7.2114,0.4717
7.2184,0.4947
7.2254,0.4605
7.2324,0.4839
7.2394,0.4429
7.2464,0.5495
7.2535,0.4701
7.2605,0.4722
7.2675,0.5677
7.2745,0.4678
7.2815,0.5053
7.2885,0.4245
7.2955,0.5962
7.3025,0.4677
7.3095,0.5105
7.3165,0.4214
7.3235,0.4508
7.3305,0.4840
7.3375,0.4596
7.3445,0.5549
7.3515,0.4133
7.3585,0.4524
7.3655,0.4911
7.3725,0.4495
7.3795,0.6053
7.3865,0.5234
7.3935,0.6129
7.4005,0.5507
7.4075,0.5124
7.4145,0.4758
7.4215,0.4299
7.4285,0.3927
7.4355,0.6233
7.4425,0.4596
7.4495,0.4795
7.4565,0.3876
7.4635,0.6426
7.4705,0.5494
7.4775,0.5381
7.4845,0.5305
7.4915,0.3244
7.4985,0.5226
7.5055,0.5751
7.5125,0.5579
7.5195,0.5983
7.5265,0.4168
7.5335,0.4798
7.5405,0.5498
7.5475,0.5070
7.5545,0.4931
7.5615,0.4489
7.5685,0.4066
7.5755,0.4995
7.5825,0.6222
7.5895,0.5289
7.5965,0.4225
7.6035,0.4741
7.6105,0.6224
7.6175,0.5520
7.6245,0.6108
7.6315,0.5726
7.6385,0.5939
7.6455,0.5953
7.6525,0.6368
7.6595,0.5890
7.6665,0.6801
7.6735,0.7189
7.6805,0.6307
7.6875,0.7530
7.6945,0.7711
7.7015,0.8593
7.7085,0.9066
7.7155,0.7441
7.7225,0.8683
7.7295,0.8213
7.7365,0.7888
7.7435,0.9197
7.7506,1.0575
7.7576,1.1624
7.7646,1.1760
7.7716,1.2277
7.7786,1.1510
7.7856,1.3596
7.7926,1.4148
7.7996,1.4993
7.8066,1.5391
7.8136,1.7143
7.8206,1.7848
7.8276,1.9651
7.8346,1.9743
7.8416,2.2341
7.8486,2.3232
7.8556,2.5103
7.8626,2.5802
7.8696,3.0016
7.8766,3.0459
7.8836,3.2942
7.8906,3.5157
7.8976,3.9005
7.9046,4.1617
7.9116,4.4415
7.9186,4.8650
7.9256,5.1224
7.9326,5.4903
7.9396,5.8656
7.9466,6.2692
7.9536,6.7254
7.9606,7.2592
7.9676,7.7163
7.9746,8.3467
7.9816,8.9416
7.9886,9.5714
7.9956,10.1408
8.0026,10.8501
8.0096,11.6332
8.0166,12.3813
8.0236,13.2373
8.0306,13.9402
8.0376,14.9014
8.0446,15.9368
8.0516,16.9257
8.0586,17.9308
8.0656,19.0691
8.0726,20.2966
8.0796,21.5090
8.0866,22.6778
8.0936,24.0455
8.1006,25.4794
8.1076,26.8414
8.1146,28.3728
8.1216,29.8560
8.1286,31.4866
8.1356,33.1752
8.1426,34.9053
8.1496,36.6332
8.1566,38.5917
8.1636,40.4334
8.1706,42.3709
8.1776,44.2882
8.1846,46.3760
8.1916,48.4781
8.1986,50.6213
8.2056,52.8750
8.2126,54.9860
8.2196,57.3755
8.2266,59.6742
8.2336,62.1674
8.2406,64.5810
8.2476,66.9540
8.2547,69.4203
8.2617,71.8802
8.2687,74.3094
8.2757,76.9032
8.2827,79.5673
8.2897,82.1380
8.2967,84.4959
8.3037,87.2106
8.3107,89.6190
8.3177,92.1373
8.3247,94.6773
8.3317,97.1394
8.3387,99.6189
8.3457,102.1204
8.3527,104.4962
8.3597,106.7437
8.3667,109.0450
8.3737,111.2407
8.3807,113.5639
8.3877,115.5253
8.3947,117.6506
8.4017,119.6335
8.4087,121.3695
8.4157,123.1931
8.4227,124.8833
8.4297,126.3850
8.4367,127.8777
8.4437,129.3181
8.4507,130.6736
8.4577,131.6643
8.4647,132.7670
8.4717,133.7374
8.4787,134.5161
8.4857,135.2250
8.4927,135.7534
8.4997,136.2235
8.5067,136.4286
8.5137,136.6048
8.5207,136.7492
8.5277,136.6256
8.5347,136.4069
8.5417,136.0780
8.5487,135.5598
8.5557,135.1027
8.5627,134.2644
8.5697,133.5541
8.5767,132.4921
8.5837,131.4219
8.5907,130.1931
8.5977,128.9441
8.6047,127.5819
8.6117,126.0872
8.6187,124.4824
8.6257,122.7751
8.6327,120.9883
8.6397,119.1198
8.6467,117.1864
8.6537,115.1387
8.6607,113.0642
8.6677,110.9408
8.6747,108.8711
8.6817,106.5772
8.6887,104.0823
8.6957,101.8048
8.7027,99.3158
8.7097,97.0241
8.7167,94.4848
8.7237,92.1025
8.7307,89.5468
8.7377,86.9858
8.7447,84.6838
8.7518,82.0162
8.7588,79.5468
8.7658,77.1657
8.7728,74.5295
8.7798,72.1755
8.7868,69.7709
8.7938,67.2288
8.8008,64.8890
8.8078,62.5543
8.8148,60.2603
8.8218,57.8910
8.8288,55.7686
8.8358,53.5425
8.8428,51.3483
8.8498,49.2475
8.8568,47.1969
8.8638,45.1531
8.8708,43.2598
8.8778,41.2260
8.8848,39.3772
8.8918,37.6488
8.8988,35.8332
8.9058,34.2753
8.9128,32.5125
8.9198,30.9281
8.9268,29.5726
8.9338,28.0412
8.9408,26.5887
8.9478,25.2163
8.9548,23.9902
8.9618,22.8144
8.9688,21.5275
8.9758,20.4632
8.9828,19.3772
8.9898,18.2865
8.9968,17.5606
9.0038,16.5966
9.0108,15.5861
9.0178,14.8953
9.0248,14.1569
9.0318,13.4153
9.0388,12.6947
9.0458,12.1122
9.0528,11.5047
9.0598,11.0407
9.0668,10.4708
9.0738,10.1415
9.0808,9.8103
9.0878,9.4677
9.0948,9.1572
9.1018,8.9323
9.1088,8.6816
9.1158,8.5340
9.1228,8.3909
9.1298,8.3064
9.1368,8.3245
9.1438,8.3217
9.1508,8.2587
9.1578,8.3344
9.1648,8.4541
9.1718,8.5404
9.1788,8.7934
9.1858,8.9053
9.1928,9.2206
9.1998,9.6182
9.2068,9.9106
9.2138,10.1964
9.2208,10.7352
9.2278,11.1982
9.2348,11.6222
9.2418,12.1354
9.2488,12.7465
9.2559,13.2774
9.2629,13.9724
9.2699,14.5563
9.2769,15.3465
9.2839,16.0210
9.2909,16.6560
9.2979,17.5957
9.3049,18.4238
9.3119,19.1998
9.3189,20.2703
9.3259,21.0597
9.3329,21.9458
9.3399,22.9053
9.3469,23.9204
9.3539,24.9504
9.3609,26.0253
9.3679,27.0475
9.3749,28.1118
9.3819,29.2492
9.3889,30.3111
9.3959,31.3617
9.4029,32.5183
9.4099,33.5387
9.4169,34.7839
9.4239,35.8530
9.4309,36.8674
9.4379,37.9810
9.4449,39.0462
9.4519,40.1495
9.4589,41.2117
9.4659,42.1971
9.4729,43.3343
9.4799,44.2999
9.4869,45.2080
9.4939,46.1280
9.5009,47.1247
9.5079,47.9468
9.5149,48.7462
9.5219,49.5690
9.5289,50.2638
9.5359,51.0024
9.5429,51.5062
9.5499,52.1281
9.5569,52.7415
9.5639,53.2766
9.5709,53.5673
9.5779,53.9833
9.5849,54.4171
9.5919,54.5894
9.5989,54.6523
9.6059,54.7752
9.6129,54.9261
9.6199,54.8290
9.6269,54.9119
9.6339,54.6933
9.6409,54.3683
9.6479,54.2612
9.6549,53.9504
9.6619,53.5364
9.6689,53.0787
9.6759,52.6013
9.6829,52.1126
9.6899,51.4852
9.6969,50.9291
9.7039,50.2009
9.7109,49.4128
9.7179,48.6486
9.7249,47.8719
9.7319,46.8908
9.7389,46.0557
9.7459,44.8856
9.7530,44.1374
9.7600,43.1553
9.7670,42.2472
9.7740,41.0963
9.7810,40.0497
