time,absorbance
2.9756,0.3653
2.9826,0.4607
2.9896,0.5164
2.9966,0.4645
3.0036,0.4614
3.0106,0.6665
3.0176,0.4579
3.0246,0.5495
3.0316,0.4567
3.0386,0.4775
3.0456,0.4991
3.0526,0.4570
3.0596,0.4406
3.0666,0.4913
3.0736,0.6182
3.0806,0.4420
3.0876,0.4519
3.0946,0.4689
3.1016,0.5149
3.1086,0.4375
3.1156,0.5396
3.1226,0.5138
3.1296,0.5293
3.1366,0.3833
3.1436,0.4624
3.1506,0.5436
3.1576,0.5806
3.1646,0.4835
3.1716,0.5273
3.1786,0.5473
3.1856,0.4995
3.1926,0.5409
3.1996,0.4601
3.2066,0.5277
3.2136,0.4810
3.2206,0.5190
3.2276,0.4821
3.2346,0.5268
3.2416,0.5679
3.2486,0.4348
3.2557,0.5047
3.2627,0.4821
3.2697,0.4177
3.2767,0.4736
3.2837,0.4472
3.2907,0.5532
3.2977,0.4816
3.3047,0.5168
3.3117,0.5077
3.3187,0.5778
3.3257,0.5442
3.3327,0.6676
3.3397,0.3794
3.3467,0.4975
3.3537,0.5155
3.3607,0.5942
3.3677,0.4970
3.3747,0.6065
3.3817,0.4937
3.3887,0.4001
3.3957,0.5336
3.4027,0.5262
3.4097,0.5229
3.4167,0.5180
3.4237,0.6216
3.4307,0.5094
3.4377,0.5795
3.4447,0.5125
3.4517,0.4800
3.4587,0.4832
3.4657,0.4622
3.4727,0.3940
3.4797,0.4982
3.4867,0.4611
3.4937,0.6764
3.5007,0.4962
3.5077,0.5857
3.5147,0.4909
3.5217,0.4797
3.5287,0.5166
3.5357,0.5930
3.5427,0.4939
3.5497,0.5038
3.5567,0.5473
3.5637,0.4422
3.5707,0.4850
3.5777,0.5167
3.5847,0.4754
3.5917,0.4728
3.5987,0.5684
3.6057,0.4904
3.6127,0.6013
3.6197,0.4667
3.6267,0.4243
3.6337,0.5022
3.6407,0.5308
3.6477,0.5025
3.6547,0.4349
3.6617,0.5185
3.6687,0.5354
3.6757,0.5323
3.6827,0.3868
3.6897,0.6092
3.6967,0.5066
3.7037,0.6375
3.7107,0.5592
3.7177,0.4743
3.7247,0.4854
3.7317,0.4624
3.7387,0.4034
3.7457,0.5463
3.7528,0.4122
3.7598,0.5134
3.7668,0.5227
3.7738,0.4459
3.7808,0.5624
3.7878,0.5223
3.7948,0.4819
3.8018,0.4288
3.8088,0.3727
3.8158,0.5289
3.8228,0.4939
3.8298,0.4688
3.8368,0.4893
3.8438,0.4006
3.8508,0.5025
3.8578,0.5574
3.8648,0.4480
3.8718,0.5607
3.8788,0.5519
3.8858,0.5416
3.8928,0.4583
3.8998,0.4860
3.9068,0.5134
3.9138,0.4363
3.9208,0.5739
3.9278,0.4905
3.9348,0.4222
3.9418,0.3856
3.9488,0.6163
3.9558,0.5387
3.9628,0.4602
3.9698,0.5201
3.9768,0.4506
3.9838,0.5214
3.9908,0.4274
3.9978,0.4071
4.0048,0.4993
4.0118,0.5185
4.0188,0.4610
4.0258,0.5020
4.0328,0.5007
4.0398,0.5049
4.0468,0.4848
4.0538,0.5622
4.0608,0.5339
4.0678,0.4640
4.0748,0.5159
4.0818,0.5394
4.0888,0.4344
4.0958,0.5538
4.1028,0.4733
4.1098,0.5191
4.1168,0.5300
4.1238,0.5197
4.1308,0.5099
4.1378,0.4853
4.1448,0.4786
4.1518,0.5408
4.1588,0.4392
4.1658,0.4731
4.1728,0.4363
4.1798,0.5640
4.1868,0.3879
4.1938,0.5996
4.2008,0.5092
4.2078,0.4773
4.2148,0.4892
4.2218,0.5840
4.2288,0.5869
4.2358,0.6112
4.2428,0.5264
4.2498,0.5152
4.2569,0.4132
4.2639,0.5255
4.2709,0.6817
4.2779,0.5010
4.2849,0.4818
4.2919,0.5274
4.2989,0.5290
4.3059,0.4685
4.3129,0.5507
4.3199,0.4537
4.3269,0.5039
4.3339,0.4703
4.3409,0.4547
4.3479,0.6447
4.3549,0.6626
4.3619,0.4323
4.3689,0.4463
4.3759,0.4188
4.3829,0.5286
4.3899,0.5120
4.3969,0.4557
4.4039,0.4987
4.4109,0.5398
4.4179,0.4837
4.4249,0.5727
4.4319,0.4558
4.4389,0.5704
4.4459,0.4810
4.4529,0.4646
4.4599,0.5679
4.4669,0.5732
4.4739,0.4658
4.4809,0.4697
4.4879,0.5716
4.4949,0.5028
4.5019,0.5835
4.5089,0.5706
4.5159,0.5807
4.5229,0.5259
4.5299,0.5130
4.5369,0.5521
4.5439,0.5606
4.5509,0.5109
4.5579,0.5692
4.5649,0.4861
4.5719,0.4965
4.5789,0.6412
4.5859,0.5184
4.5929,0.5608
4.5999,0.4025
4.6069,0.5078
4.6139,0.5365
4.6209,0.4956
4.6279,0.4871
4.6349,0.4508
4.6419,0.4995
4.6489,0.4318
4.6559,0.4893
4.6629,0.3765
4.6699,0.4486
4.6769,0.4169
4.6839,0.4869
4.6909,0.3717
4.6979,0.5135
4.7049,0.4739
4.7119,0.5574
4.7189,0.4738
4.7259,0.5398
4.7329,0.4718
4.7399,0.5405
4.7469,0.5548
4.7540,0.4945
4.7610,0.5183
4.7680,0.5210
4.7750,0.4916
4.7820,0.4880
4.7890,0.4017
4.7960,0.5426
4.8030,0.5449
4.8100,0.4878
4.8170,0.5518
4.8240,0.4353
4.8310,0.4982
4.8380,0.3907
4.8450,0.5668
4.8520,0.4364
4.8590,0.5912
4.8660,0.5289
4.8730,0.5355
4.8800,0.4337
4.8870,0.5177
4.8940,0.5579
4.9010,0.4104
4.9080,0.4769
4.9150,0.5461
4.9220,0.4968
4.9290,0.5237
4.9360,0.5237
4.9430,0.3861
4.9500,0.6280
4.9570,0.5756
4.9640,0.5203
4.9710,0.4888
4.9780,0.5677
4.9850,0.5913
4.9920,0.3852
4.9990,0.4444
5.0060,0.5071
5.0130,0.5565
5.0200,0.4446
5.0270,0.4621
5.0340,0.6545
5.0410,0.4297
5.0480,0.5630
5.0550,0.5452
5.0620,0.5283
5.0690,0.5510
5.0760,0.5088
5.0830,0.5962
5.0900,0.4625
5.0970,0.3865
5.1040,0.4514
5.1110,0.5070
5.1180,0.4442
5.1250,0.5285
5.1320,0.3965
5.1390,0.5218
5.1460,0.5964
5.1530,0.5020
5.1600,0.5703
5.1670,0.4456
5.1740,0.5186
5.1810,0.4874
5.1880,0.5760
5.1950,0.4142
5.2020,0.5463
5.2090,0.4783
5.2160,0.4181
5.2230,0.6057
5.2300,0.5763
5.2370,0.4680
5.2440,0.4546
5.2511,0.5427
5.2581,0.4601
5.2651,0.5064
5.2721,0.5223
5.2791,0.4462
5.2861,0.5184
5.2931,0.4452
5.3001,0.5591
5.3071,0.5414
5.3141,0.4301
5.3211,0.3777
5.3281,0.4033
5.3351,0.4928
5.3421,0.5911
5.3491,0.5288
5.3561,0.4724
5.3631,0.4725
5.3701,0.3528
5.3771,0.3092
5.3841,0.4775
5.3911,0.5674
5.3981,0.5359
5.4051,0.5222
5.4121,0.4844
5.4191,0.5880
5.4261,0.6325
5.4331,0.4861
5.4401,0.4876
5.4471,0.4500
5.4541,0.5512
5.4611,0.4250
5.4681,0.4942
5.4751,0.4881
5.4821,0.5829
5.4891,0.4711
5.4961,0.4968
5.5031,0.4547
5.5101,0.5274
5.5171,0.4310
5.5241,0.5030
5.5311,0.5265
5.5381,0.5466
5.5451,0.3877
5.5521,0.4348
5.5591,0.5695
5.5661,0.4943
5.5731,0.5001
5.5801,0.5653
5.5871,0.4524
5.5941,0.5568
5.6011,0.5648
5.6081,0.5374
5.6151,0.5392
5.6221,0.6117
5.6291,0.6240
5.6361,0.5741
5.6431,0.4812
5.6501,0.5400
5.6571,0.4373
5.6641,0.5559
5.6711,0.4580
5.6781,0.5614
5.6851,0.4027
5.6921,0.4967
5.6991,0.5026
5.7061,0.4719
5.7131,0.4487
5.7201,0.5735
5.7271,0.5420
5.7341,0.4620
5.7411,0.4690
5.7481,0.4540
5.7552,0.5491
5.7622,0.5563
5.7692,0.5285
5.7762,0.5299
5.7832,0.5372
5.7902,0.4790
5.7972,0.6317
5.8042,0.3919
5.8112,0.5143
5.8182,0.4359
5.8252,0.5416
5.8322,0.5278
5.8392,0.4577
5.8462,0.5242
5.8532,0.4564
5.8602,0.5175
5.8672,0.5006
5.8742,0.4862
5.8812,0.3694
5.8882,0.5327
5.8952,0.5043
5.9022,0.5529
5.9092,0.6957
5.9162,0.4063
5.9232,0.4640
5.9302,0.4843
5.9372,0.4925
5.9442,0.4705
5.9512,0.5692
5.9582,0.5412
5.9652,0.4132
5.9722,0.5001
5.9792,0.4986
5.9862,0.5649
5.9932,0.5627
6.0002,0.5156
6.0072,0.4984
6.0142,0.4649
6.0212,0.5323
6.0282,0.4620
6.0352,0.5364
6.0422,0.5373
6.0492,0.4958
6.0562,0.4954
6.0632,0.4355
6.0702,0.4396
6.0772,0.4448
6.0842,0.5066
6.0912,0.6694
6.0982,0.6014
6.1052,0.5300
6.1122,0.4760
6.1192,0.4437
6.1262,0.5421
6.1332,0.4754
6.1402,0.5381
6.1472,0.4744
6.1542,0.3588
6.1612,0.4939
6.1682,0.6279
6.1752,0.4217
6.1822,0.4760
6.1892,0.4904
6.1962,0.4249
6.2032,0.5090
6.2102,0.4809
6.2172,0.5208
6.2242,0.5766
6.2312,0.5126
6.2382,0.5098
6.2452,0.4892
6.2523,0.4722
6.2593,0.4275
6.2663,0.5747
6.2733,0.5368
6.2803,0.5185
6.2873,0.4312
6.2943,0.4258
6.3013,0.4992
6.3083,0.5214
6.3153,0.4789
6.3223,0.5181
6.3293,0.4636
6.3363,0.6152
6.3433,0.5282
6.3503,0.5493
6.3573,0.4478
6.3643,0.4954
6.3713,0.4845
6.3783,0.4353
6.3853,0.6539
6.3923,0.5130
6.3993,0.5063
6.4063,0.3864
6.4133,0.4605
6.4203,0.4762
6.4273,0.6222
6.4343,0.5315
6.4413,0.5528
6.4483,0.4684
6.4553,0.6140
6.4623,0.4681
6.4693,0.4668
6.4763,0.5121
6.4833,0.4932
6.4903,0.5567
6.4973,0.4007
6.5043,0.4664
6.5113,0.4884
6.5183,0.6561
6.5253,0.4131
6.5323,0.4411
6.5393,0.5397
6.5463,0.4791
6.5533,0.4816
6.5603,0.4094
6.5673,0.4851
6.5743,0.4368
6.5813,0.5080
6.5883,0.4501
6.5953,0.4868
6.6023,0.5107
6.6093,0.5529
6.6163,0.5766
6.6233,0.4467
6.6303,0.3386
6.6373,0.4894
6.6443,0.4544
6.6513,0.4199
6.6583,0.4136
6.6653,0.5044
6.6723,0.3950
6.6793,0.4881
6.6863,0.5664
6.6933,0.3530
6.7003,0.4007
6.7073,0.3798
6.7143,0.4631
6.7213,0.5347
6.7283,0.5301
6.7353,0.4700
6.7423,0.3874
6.7493,0.3841
6.7564,0.4063
6.7634,0.4705
6.7704,0.4120
6.7774,0.4412
6.7844,0.5796
6.7914,0.4127
6.7984,0.5945
6.8054,0.4320
6.8124,0.4260
6.8194,0.4914
6.8264,0.5270
6.8334,0.4212
6.8404,0.5027
6.8474,0.4247
6.8544,0.3996
6.8614,0.4344
6.8684,0.5405
6.8754,0.5955
6.8824,0.5155
6.8894,0.4372
6.8964,0.5910
6.9034,0.6221
6.9104,0.5576
6.9174,0.5356
6.9244,0.6270
6.9314,0.5857
6.9384,0.4428
6.9454,0.5334
6.9524,0.5533
6.9594,0.4946
6.9664,0.5243
6.9734,0.5385
6.9804,0.4841
6.9874,0.4454
6.9944,0.4692
7.0014,0.5603
7.0084,0.4268
7.0154,0.4563
7.0224,0.4300
7.0294,0.4507
7.0364,0.4695
7.0434,0.6582
7.0504,0.4994
7.0574,0.4540
7.0644,0.4876
7.0714,0.4793
7.0784,0.4962
7.0854,0.4843
7.0924,0.4918
7.0994,0.3388
7.1064,0.4540
7.1134,0.5181
7.1204,0.4153
7.1274,0.5219
7.1344,0.4045
7.1414,0.4999
7.1484,0.5604
7.1554,0.4252
7.1624,0.5300
7.1694,0.5255
7.1764,0.4830
7.1834,0.5298
7.1904,0.5011
7.1974,0.4828
7.2044,0.6062
7.2114,0.4662
7.2184,0.4615
7.2254,0.4734
7.2324,0.4457
7.2394,0.5806
7.2464,0.4862
7.2535,0.5332
7.2605,0.4354
7.2675,0.4474
7.2745,0.5720
7.2815,0.5301
7.2885,0.4876
7.2955,0.6827
7.3025,0.5390
7.3095,0.5329
7.3165,0.4886
7.3235,0.3616
7.3305,0.5046
7.3375,0.5307
7.3445,0.4835
7.3515,0.5050
7.3585,0.5258
7.3655,0.4170
7.3725,0.5458
7.3795,0.5349
7.3865,0.5330
7.3935,0.5058
7.4005,0.4817
7.4075,0.4102
7.4145,0.4905
7.4215,0.5331
7.4285,0.5929
7.4355,0.5406
7.4425,0.4941
7.4495,0.5334
7.4565,0.5543
7.4635,0.5171
7.4705,0.4565
7.4775,0.4498
7.4845,0.5590
7.4915,0.5337
7.4985,0.5212
7.5055,0.5121
7.5125,0.6914
7.5195,0.5713
7.5265,0.4552
7.5335,0.5916
7.5405,0.5204
7.5475,0.4329
7.5545,0.5949
7.5615,0.5627
7.5685,0.4638
7.5755,0.4601
7.5825,0.4876
7.5895,0.4451
7.5965,0.5477
7.6035,0.5926
7.6105,0.4974
7.6175,0.4544
7.6245,0.5086
7.6315,0.5363
7.6385,0.4789
7.6455,0.5085
7.6525,0.4180
7.6595,0.5832
7.6665,0.5131
7.6735,0.4713
7.6805,0.4669
7.6875,0.4238
7.6945,0.4619
7.7015,0.5245
7.7085,0.4709
7.7155,0.4975
7.7225,0.5015
7.7295,0.4682
7.7365,0.5198
7.7435,0.4008
7.7506,0.5071
7.7576,0.5140
7.7646,0.5231
7.7716,0.5013
7.7786,0.4834
7.7856,0.5803
7.7926,0.5099
7.7996,0.5623
7.8066,0.5721
7.8136,0.6059
7.8206,0.5911
7.8276,0.4710
7.8346,0.4113
7.8416,0.4873
7.8486,0.5498
7.8556,0.6429
7.8626,0.5998
7.8696,0.4972
7.8766,0.4872
7.8836,0.4596
7.8906,0.5591
7.8976,0.6324
7.9046,0.6336
7.9116,0.5644
7.9186,0.5783
7.9256,0.6091
7.9326,0.5898
7.9396,0.5868
7.9466,0.5450
7.9536,0.6915
7.9606,0.5220
7.9676,0.6905
7.9746,0.6380
7.9816,0.6915
7.9886,0.7869
7.9956,0.7565
8.0026,0.7769
8.0096,0.7780
8.0166,0.8396
8.0236,0.9063
8.0306,0.9407
8.0376,1.0520
8.0446,1.1056
8.0516,1.2115
8.0586,1.2937
8.0656,1.1967
8.0726,1.4238
8.0796,1.4478
8.0866,1.5376
8.0936,1.5714
8.1006,1.6507
8.1076,1.7923
8.1146,2.0411
8.1216,2.0198
8.1286,2.3389
8.1356,2.4589
8.1426,2.5216
8.1496,2.7518
8.1566,2.9458
8.1636,3.2388
8.1706,3.3792
8.1776,3.7842
8.1846,3.8618
8.1916,4.1024
8.1986,4.6024
8.2056,4.7954
8.2126,5.1429
8.2196,5.5106
8.2266,5.8840
8.2336,6.2115
8.2406,6.7482
8.2476,7.0946
8.2547,7.7664
8.2617,8.1194
8.2687,8.6234
8.2757,9.1039
8.2827,9.7830
8.2897,10.3648
8.2967,10.9962
8.3037,11.5339
8.3107,12.2907
8.3177,13.0025
8.3247,13.8421
8.3317,14.3252
8.3387,15.2658
8.3457,16.0487
8.3527,16.8772
8.3597,17.7288
8.3667,18.6117
8.3737,19.4878
8.3807,20.4217
8.3877,21.3700
8.3947,22.2322
8.4017,23.2441
8.4087,24.2039
8.4157,25.2617
8.4227,26.3241
8.4297,27.3916
8.4367,28.4008
8.4437,29.3327
8.4507,30.4311
8.4577,31.4984
8.4647,32.6838
8.4717,33.6412
8.4787,34.5895
8.4857,35.6469
8.4927,36.7476
8.4997,37.6678
8.5067,38.5987
8.5137,39.6040
8.5207,40.4655
8.5277,41.4077
8.5347,42.4438
8.5417,43.3292
8.5487,44.0582
8.5557,44.8547
8.5627,45.5900
8.5697,46.3806
8.5767,47.0293
8.5837,47.6784
8.5907,48.3634
8.5977,48.7379
8.6047,49.2676
8.6117,49.6508
8.6187,50.0334
8.6257,50.4048
8.6327,50.6288
8.6397,50.7955
8.6467,50.9250
8.6537,51.0241
8.6607,51.1535
8.6677,51.1196
8.6747,51.1127
8.6817,50.9938
8.6887,50.5671
8.6957,50.4786
8.7027,50.0937
8.7097,49.7576
8.7167,49.3656
8.7237,48.7992
8.7307,48.1835
8.7377,47.7190
8.7447,46.9755
8.7518,46.3235
8.7588,45.7501
8.7658,45.0491
8.7728,44.0479
8.7798,43.2158
8.7868,42.3871
8.7938,41.5168
8.8008,40.5861
8.8078,39.6502
8.8148,38.8409
8.8218,37.6675
8.8288,36.8161
8.8358,35.7323
8.8428,34.6449
8.8498,33.5863
8.8568,32.5356
8.8638,31.5055
8.8708,30.5132
8.8778,29.4110
8.8848,28.3874
8.8918,27.4238
8.8988,26.2379
8.9058,25.3888
8.9128,24.3431
8.9198,23.3611
8.9268,22.3849
8.9338,21.4661
8.9408,20.4980
8.9478,19.4768
8.9548,18.5940
8.9618,17.7527
8.9688,16.9537
8.9758,16.1133
8.9828,15.3295
8.9898,14.5109
8.9968,13.6538
9.0038,13.0563
9.0108,12.2359
9.0178,11.6229
9.0248,10.9932
9.0318,10.3919
9.0388,9.8620
9.0458,9.2676
9.0528,8.6607
9.0598,8.1391
9.0668,7.6318
9.0738,7.1826
9.0808,6.7254
9.0878,6.3339
9.0948,5.9829
9.1018,5.4884
9.1088,5.2471
9.1158,4.8740
9.1228,4.4838
9.1298,4.2360
9.1368,3.8985
9.1438,3.6997
9.1508,3.4888
9.1578,3.1559
9.1648,3.0121
9.1718,2.8452
9.1788,2.6708
9.1858,2.4660
9.1928,2.2899
9.1998,1.9739
9.2068,1.9675
9.2138,1.8827
9.2208,1.8224
9.2278,1.6773
9.2348,1.5255
9.2418,1.4394
9.2488,1.3394
9.2559,1.3001
9.2629,1.1023
9.2699,1.1512
9.2769,1.0915
9.2839,0.9320
9.2909,0.9514
9.2979,0.9502
9.3049,0.8691
9.3119,0.9127
9.3189,0.6975
9.3259,0.7752
9.3329,0.7244
9.3399,0.6984
9.3469,0.7494
9.3539,0.5845
9.3609,0.6455
9.3679,0.6921
9.3749,0.7032
9.3819,0.6392
9.3889,0.5345
9.3959,0.5255
9.4029,0.5749
9.4099,0.4734
9.4169,0.4978
9.4239,0.6746
9.4309,0.6512
9.4379,0.6155
9.4449,0.4587
9.4519,0.5875
9.4589,0.5871
9.4659,0.5024
9.4729,0.5292
9.4799,0.5067
9.4869,0.4610
9.4939,0.5938
9.5009,0.5212
9.5079,0.5276
9.5149,0.4938
9.5219,0.5792
9.5289,0.5018
9.5359,0.5285
9.5429,0.4129
9.5499,0.4922
9.5569,0.5017
9.5639,0.6095
9.5709,0.4599
9.5779,0.5016
9.5849,0.5174
9.5919,0.5432
9.5989,0.4446
9.6059,0.4944
9.6129,0.4714
9.6199,0.5908
9.6269,0.5977
9.6339,0.4993
9.6409,0.5579
9.6479,0.4857
9.6549,0.4104
9.6619,0.5638
9.6689,0.5315
9.6759,0.5624
9.6829,0.5311
9.6899,0.5564
9.6969,0.5092
9.7039,0.4195
9.7109,0.4807
9.7179,0.5181
9.7249,0.5117
9.7319,0.3671
9.7389,0.4624
9.7459,0.3321
9.7530,0.6296
9.7600,0.4046
9.7670,0.4821
9.7740,0.5126
9.7810,0.6186
