time,absorbance
1.8349,0.8390
1.8515,0.8526
1.8682,0.8714
1.8849,0.8130
1.9016,0.8313
1.9183,0.8499
1.9349,0.8968
1.9516,0.8647
1.9683,0.8842
1.9850,0.8700
2.0017,0.8717
2.0183,0.7582
2.0350,0.8651
2.0517,0.8386
2.0684,0.8324
2.0851,0.8094
2.1018,0.8137
2.1184,0.8475
2.1351,0.8647
2.1518,0.7714
2.1685,0.8402
2.1852,0.8093
2.2018,0.7939
2.2185,0.8478
2.2352,0.8191
2.2519,0.8061
2.2686,0.8019
2.2852,0.8441
2.3019,0.8327
2.3186,0.7896
2.3353,0.7998
2.3520,0.8264
2.3686,0.8501
2.3853,0.7921
2.4020,0.8538
2.4187,0.8015
2.4354,0.9437
2.4520,0.7972
2.4687,0.8034
2.4854,0.8430
2.5021,0.7993
2.5188,0.8687
2.5354,0.9078
2.5521,0.8204
2.5688,0.8430
2.5855,0.8156
2.6022,0.8365
2.6188,0.8939
2.6355,0.8726
2.6522,0.8008
2.6689,0.8990
2.6856,0.8838
2.7023,0.8570
2.7189,0.8113
2.7356,0.8405
2.7523,0.8062
2.7690,0.8569
2.7857,0.8257
2.8023,0.7492
2.8190,0.8758
2.8357,0.8465
2.8524,0.8822
2.8691,0.8338
2.8857,0.8469
2.9024,0.8841
2.9191,0.8552
2.9358,0.8514
2.9525,0.9686
2.9691,0.8334
2.9858,0.8471
3.0025,0.9098
3.0192,0.8084
3.0359,0.7991
3.0525,0.7836
3.0692,0.8624
3.0859,0.8663
3.1026,0.8710
3.1193,0.7874
3.1359,0.8819
3.1526,0.8897
3.1693,0.8381
3.1860,0.8434
3.2027,0.8693
3.2193,0.8571
3.2360,0.8682
3.2527,0.7992
3.2694,0.8358
3.2861,0.7944
3.3028,0.8683
3.3194,0.8644
3.3361,0.8394
3.3528,0.8553
3.3695,0.7813
3.3862,0.8780
3.4028,0.8251
3.4195,0.8491
3.4362,0.8887
3.4529,0.8139
3.4696,0.8922
3.4862,0.8494
3.5029,0.8457
3.5196,0.8669
3.5363,0.7949
3.5530,0.8687
3.5696,0.8475
3.5863,0.8866
3.6030,0.8366
3.6197,0.8308
3.6364,0.8603
3.6530,0.8432
3.6697,0.7987
3.6864,0.8380
3.7031,0.8966
3.7198,0.8423
3.7364,0.8113
3.7531,0.8749
3.7698,0.7722
3.7865,0.7616
3.8032,0.8463
3.8198,0.8538
3.8365,0.8555
3.8532,0.8111
3.8699,0.8409
3.8866,0.7910
3.9033,0.8558
3.9199,0.7825
3.9366,0.8413
3.9533,0.8578
3.9700,0.7771
3.9867,0.8266
4.0033,0.8791
4.0200,0.9096
4.0367,0.7876
4.0534,0.8614
4.0701,0.7984
4.0867,0.7941
4.1034,0.9119
4.1201,0.8748
4.1368,0.8160
4.1535,0.8570
4.1701,0.8740
4.1868,0.8556
4.2035,0.9383
4.2202,0.8727
4.2369,0.7289
4.2535,0.8370
4.2702,0.8192
4.2869,0.8406
4.3036,0.8493
4.3203,0.8228
4.3369,0.8055
4.3536,0.9035
4.3703,0.8729
4.3870,0.8222
4.4037,0.8763
4.4204,0.8762
4.4370,0.8999
4.4537,0.8071
4.4704,0.8805
4.4871,0.8250
4.5038,0.8956
4.5204,0.8417
4.5371,0.7586
4.5538,0.8509
4.5705,0.7782
4.5872,0.8409
4.6038,0.8473
4.6205,0.8336
4.6372,0.7902
4.6539,0.8051
4.6706,0.8159
4.6872,0.8398
4.7039,0.9013
4.7206,0.8782
4.7373,0.8309
4.7540,0.9008
4.7706,0.7951
4.7873,0.8773
4.8040,0.8429
4.8207,0.8594
4.8374,0.8755
4.8540,0.8228
4.8707,0.8820
4.8874,0.8496
4.9041,0.9464
4.9208,0.8378
4.9374,0.9008
4.9541,0.8759
4.9708,0.8030
4.9875,0.9044
5.0042,0.8076
5.0209,0.7607
5.0375,0.8841
5.0542,0.8928
5.0709,0.8521
5.0876,0.8395
5.1043,0.9133
5.1209,0.8784
5.1376,0.8237
5.1543,0.8792
5.1710,0.8002
5.1877,0.8276
5.2043,0.8079
5.2210,0.7619
5.2377,0.8028
5.2544,0.8987
5.2711,0.8059
5.2877,0.8278
5.3044,0.8033
5.3211,0.8844
5.3378,0.8498
5.3545,0.8693
5.3711,0.8454
5.3878,0.8028
5.4045,0.8106
5.4212,0.8831
5.4379,0.8472
5.4545,0.8805
5.4712,0.7229
5.4879,0.8938
5.5046,0.8296
5.5213,0.9362
5.5379,0.8289
5.5546,0.8504
5.5713,0.8756
5.5880,0.8141
5.6047,0.8840
5.6214,0.8232
5.6380,0.9006
5.6547,0.8807
5.6714,0.8687
5.6881,0.8199
5.7048,0.8404
5.7214,0.8607
5.7381,0.7673
5.7548,0.8265
5.7715,0.8861
5.7882,0.7977
5.8048,0.8996
5.8215,0.8232
5.8382,0.8612
5.8549,0.8023
5.8716,0.8675
5.8882,0.8666
5.9049,0.8934
5.9216,0.9021
5.9383,0.8980
5.9550,0.8561
5.9716,0.7986
5.9883,0.9006
6.0050,0.7954
6.0217,0.8299
6.0384,0.8768
6.0550,0.8650
6.0717,0.9109
6.0884,0.8469
6.1051,0.7794
6.1218,0.8359
6.1384,0.8538
6.1551,0.8327
6.1718,0.9031
6.1885,0.8367
6.2052,0.7890
6.2219,0.8650
6.2385,0.8004
6.2552,0.9142
6.2719,0.8569
6.2886,0.7898
6.3053,0.8890
6.3219,0.9405
6.3386,0.7655
6.3553,0.8817
6.3720,0.8648
6.3887,0.8523
6.4053,0.8589
6.4220,0.8648
6.4387,0.8173
6.4554,0.9013
6.4721,0.7908
6.4887,0.9230
6.5054,0.9056
6.5221,0.7969
6.5388,0.8441
6.5555,0.9009
6.5721,0.8244
6.5888,0.8374
6.6055,0.8277
6.6222,0.8903
6.6389,0.8192
6.6555,0.8430
6.6722,0.8649
6.6889,0.8348
6.7056,0.8083
6.7223,0.7892
6.7389,0.7820
6.7556,0.7954
6.7723,0.7736
6.7890,0.8132
6.8057,0.8542
6.8224,0.8442
6.8390,0.8088
6.8557,0.8010
6.8724,0.8019
6.8891,0.7859
6.9058,0.7919
6.9224,0.8697
6.9391,0.7848
6.9558,0.8415
6.9725,0.8160
6.9892,0.9377
7.0058,0.7685
7.0225,0.8480
7.0392,0.8267
7.0559,0.8091
7.0726,0.8524
7.0892,0.8458
7.1059,0.7967
7.1226,0.8563
7.1393,0.8547
7.1560,0.8913
7.1726,0.8144
7.1893,0.8975
7.2060,0.8306
7.2227,0.7593
7.2394,0.8591
7.2560,0.8347
7.2727,0.8025
7.2894,0.8749
7.3061,0.8186
7.3228,0.8779
7.3394,0.8338
7.3561,0.8669
7.3728,0.8639
7.3895,0.8555
7.4062,0.7951
7.4229,0.8730
7.4395,0.8369
7.4562,0.9159
7.4729,0.8548
7.4896,0.8655
7.5063,0.8047
7.5229,0.8189
7.5396,0.8388
7.5563,0.7879
7.5730,0.7877
7.5897,0.8300
7.6063,0.8310
7.6230,0.8420
7.6397,0.8785
7.6564,0.8176
7.6731,0.8606
7.6897,0.8274
7.7064,0.8252
7.7231,0.8431
7.7398,0.7499
7.7565,0.8350
7.7731,0.8067
7.7898,0.7948
7.8065,0.7563
7.8232,0.8139
7.8399,0.7563
7.8565,0.8660
7.8732,0.8214
7.8899,0.7636
7.9066,0.8038
7.9233,0.8609
7.9399,0.8070
7.9566,0.8199
7.9733,0.8173
7.9900,0.8286
8.0067,0.7688
8.0234,0.8404
8.0400,0.8291
8.0567,0.9849
8.0734,0.8830
8.0901,0.9124
8.1068,1.0305
8.1234,1.0761
8.1401,1.2277
8.1568,1.3784
8.1735,1.7530
8.1902,2.0503
8.2068,2.6121
8.2235,3.3342
8.2402,4.1734
8.2569,5.3213
8.2736,6.7495
8.2902,8.4489
8.3069,10.3739
8.3236,12.7133
8.3403,15.2214
8.3570,17.9957
8.3736,20.9038
8.3903,23.9234
8.4070,26.8094
8.4237,29.5202
8.4404,31.7558
8.4570,33.6179
8.4737,34.9555
8.4904,35.7755
8.5071,35.7000
8.5238,35.1297
8.5405,33.8664
8.5571,32.1418
8.5738,29.7487
8.5905,27.2035
8.6072,24.3627
8.6239,21.3614
8.6405,18.4692
8.6572,15.5962
8.6739,13.0648
8.6906,10.7286
8.7073,8.5928
8.7239,6.9718
8.7406,5.5217
8.7573,4.2650
8.7740,3.3453
8.7907,2.6511
8.8073,2.1144
8.8240,1.7196
8.8407,1.4013
8.8574,1.1923
8.8741,1.1013
8.8907,0.9725
8.9074,0.9224
8.9241,0.8753
8.9408,0.8758
8.9575,0.8344
8.9741,0.8646
8.9908,0.8279
9.0075,0.8555
9.0242,0.8675
9.0409,0.7578
9.0575,0.8522
9.0742,0.8860
9.0909,0.7754
9.1076,0.8127
9.1243,0.7993
9.1410,0.8310
9.1576,0.8339
9.1743,0.7861
9.1910,0.8651
9.2077,0.7781
9.2244,0.8065
9.2410,0.8528
9.2577,0.8897
9.2744,0.7908
9.2911,0.8423
9.3078,0.8196
9.3244,0.7472
9.3411,0.7721
9.3578,0.7618
9.3745,0.7896
9.3912,0.7928
9.4078,0.8104
9.4245,0.8601
9.4412,0.8256
9.4579,0.9146
9.4746,0.7985
9.4912,0.8395
9.5079,0.8243
9.5246,0.8677
9.5413,0.7920
9.5580,0.8407
9.5746,0.8718
9.5913,0.7776
9.6080,0.8031
9.6247,0.8261
9.6414,0.7882
9.6580,0.7704
9.6747,0.8784
9.6914,0.7957
9.7081,0.8739
9.7248,0.7840
9.7415,0.7958
9.7581,0.8357
9.7748,0.7953
9.7915,0.7673
9.8082,0.7742
9.8249,0.8137
9.8415,0.7758
9.8582,0.8057
9.8749,0.7117
9.8916,0.7794
9.9083,0.7942
9.9249,0.7807
9.9416,0.7612
9.9583,0.7653
9.9750,0.8032
9.9917,0.8596
10.0083,0.7439
10.0250,0.7886
10.0417,0.8384
10.0584,0.8125
10.0751,0.7951
10.0917,0.7805
10.1084,0.7988
10.1251,0.7940
10.1418,0.7103
10.1585,0.7689
10.1751,0.7193
10.1918,0.8486
10.2085,0.8296
10.2252,0.7649
10.2419,0.8284
10.2585,0.8939
10.2752,0.7708
10.2919,0.8474
10.3086,0.8097
10.3253,0.7854
10.3420,0.7504
10.3586,0.7721
10.3753,0.7783
10.3920,0.7012
10.4087,0.8148
10.4254,0.7805
10.4420,0.8114
10.4587,0.7761
10.4754,0.9125
10.4921,0.7260
10.5088,0.7547
10.5254,0.8200
10.5421,0.8859
10.5588,0.7516
10.5755,0.8642
10.5922,0.7541
10.6088,0.8422
10.6255,0.7933
10.6422,0.8792
10.6589,0.8610
10.6756,0.7636
10.6922,0.9066
10.7089,0.7440
10.7256,0.7762
10.7423,0.8608
10.7590,0.7588
10.7756,0.7623
10.7923,0.7929
10.8090,0.8055
10.8257,0.8027
10.8424,0.7571
10.8590,0.7945
10.8757,0.8119
10.8924,0.8463
10.9091,0.7990
10.9258,0.7355
10.9425,0.7865
10.9591,0.7603
10.9758,0.8377
10.9925,0.7176
11.0092,0.8068
11.0259,0.7415
11.0425,0.8348
11.0592,0.8145
11.0759,0.7922
11.0926,0.8034
11.1093,0.7695
11.1259,0.8097
11.1426,0.7804
11.1593,0.8114
11.1760,0.7843
11.1927,0.6825
11.2093,0.7609
11.2260,0.8419
11.2427,0.8391
11.2594,0.7849
11.2761,0.7754
11.2927,0.7668
11.3094,0.8052
11.3261,0.8029
11.3428,0.7404
11.3595,0.8058
11.3761,0.8284
11.3928,0.7406
11.4095,0.7711
11.4262,0.7969
11.4429,0.8070
11.4595,0.7610
11.4762,0.7565
11.4929,0.7588
11.5096,0.7926
11.5263,0.7941
11.5430,0.7759
11.5596,0.7219
11.5763,0.7326
11.5930,0.8015
11.6097,0.7269
11.6264,0.7846
11.6430,0.7609
11.6597,0.7510
11.6764,0.7759
11.6931,0.8417
11.7098,0.7860
11.7264,0.7624
11.7431,0.7150
11.7598,0.7942
11.7765,0.8190
11.7932,0.7976
11.8098,0.8197
11.8265,0.7919
11.8432,0.7205
11.8599,0.7706
11.8766,0.7932
11.8932,0.8008
11.9099,0.7520
11.9266,0.7690
11.9433,0.7860
11.9600,0.8220
11.9766,0.8111
11.9933,0.7965
12.0100,0.7863
12.0267,0.7293
12.0434,0.7260
12.0601,0.7662
12.0767,0.8113
12.0934,0.7853
12.1101,0.7917
12.1268,0.7090
12.1435,0.7104
12.1601,0.8134
12.1768,0.7670
12.1935,0.7157
12.2102,0.8033
12.2269,0.7781
12.2435,0.8857
12.2602,0.8174
12.2769,0.7811
12.2936,0.7610
12.3103,0.7761
12.3269,0.7625
12.3436,0.7089
12.3603,0.8033
12.3770,0.7770
12.3937,0.6557
12.4103,0.7402
12.4270,0.7323
12.4437,0.8045
12.4604,0.7633
12.4771,0.8244
12.4937,0.7011
12.5104,0.7215
12.5271,0.8070
12.5438,0.7380
12.5605,0.7216
12.5771,0.7427
12.5938,0.7332
12.6105,0.7850
12.6272,0.8080
12.6439,0.6996
12.6606,0.7513
12.6772,0.7633
12.6939,0.7658
12.7106,0.7957
12.7273,0.7670
12.7440,0.7388
12.7606,0.7174
12.7773,0.6887
12.7940,0.7467
12.8107,0.7619
12.8274,0.7981
12.8440,0.7459
12.8607,0.8538
12.8774,0.7577
12.8941,0.7412
12.9108,0.7756
12.9274,0.7214
12.9441,0.7684
12.9608,0.6774
12.9775,0.7868
12.9942,0.7623
13.0108,0.7679
13.0275,0.7655
13.0442,0.7082
13.0609,0.7230
13.0776,0.8215
13.0942,0.7785
13.1109,0.7347
13.1276,0.7752
13.1443,0.7746
13.1610,0.8363
13.1776,0.8024
13.1943,0.7743
13.2110,0.7397
13.2277,0.8289
13.2444,0.7534
13.2611,0.7225
13.2777,0.7083
13.2944,0.7225
13.3111,0.7423
13.3278,0.7874
13.3445,0.7931
13.3611,0.8025
13.3778,0.7625
13.3945,0.7895
13.4112,0.8465
13.4279,0.7924
13.4445,0.8200
13.4612,0.6953
13.4779,0.7259
13.4946,0.7254
13.5113,0.6483
13.5279,0.7582
13.5446,0.8108
13.5613,0.7336
13.5780,0.7627
13.5947,0.7206
13.6113,0.7350
13.6280,0.7660
13.6447,0.7066
13.6614,0.8013
13.6781,0.6775
13.6947,0.7670
13.7114,0.7344
13.7281,0.8135
13.7448,0.7843
13.7615,0.6704
13.7781,0.6567
13.7948,0.7135
13.8115,0.7334
13.8282,0.7458
13.8449,0.7545
13.8616,0.7801
13.8782,0.6984
13.8949,0.6810
13.9116,0.7630
13.9283,0.7384
13.9450,0.7486
13.9616,0.7270
13.9783,0.7456
13.9950,0.8119
14.0117,0.6875
14.0284,0.7033
14.0450,0.7779
14.0617,0.8149
14.0784,0.7439
14.0951,0.7015
14.1118,0.6719
14.1284,0.7623
14.1451,0.7018
14.1618,0.8387
14.1785,0.8453
14.1952,0.7606
14.2118,0.7709
14.2285,0.7467
14.2452,0.7971
14.2619,0.7512
14.2786,0.7538
14.2952,0.8056
14.3119,0.7762
14.3286,0.8363
14.3453,0.6856
14.3620,0.7288
14.3786,0.7148
14.3953,0.7846
14.4120,0.7311
14.4287,0.7749
14.4454,0.7040
14.4621,0.7469
14.4787,0.8425
14.4954,0.8162
14.5121,0.6754
14.5288,0.7651
14.5455,0.7836
14.5621,0.7307
14.5788,0.7063
14.5955,0.7769
14.6122,0.7544
14.6289,0.7724
14.6455,0.7440
14.6622,0.8435
14.6789,0.7137
14.6956,0.7304
14.7123,0.7708
14.7289,0.7795
14.7456,0.6950
14.7623,0.8020
14.7790,0.6918
14.7957,0.7504
14.8123,0.7378
14.8290,0.7218
14.8457,0.7954
14.8624,0.6562
14.8791,0.7208
14.8957,0.7139
14.9124,0.7850
14.9291,0.8120
14.9458,0.7810
14.9625,0.8058
14.9791,0.6610
14.9958,0.7565
15.0125,0.6947
15.0292,0.7350
15.0459,0.7598
15.0626,0.7538
15.0792,0.8050
15.0959,0.6709
15.1126,0.7166
15.1293,0.6908
15.1460,0.6845
15.1626,0.7903
15.1793,0.7574
15.1960,0.8124
15.2127,0.7975
15.2294,0.7529
15.2460,0.7114
15.2627,0.7898
15.2794,0.7225
15.2961,0.7022
15.3128,0.7042
15.3294,0.7551
15.3461,0.8009
15.3628,0.7524
15.3795,0.7993
15.3962,0.7540
15.4128,0.7334
15.4295,0.8593
15.4462,0.8233
15.4629,0.7584
15.4796,0.7173
15.4962,0.6862
15.5129,0.7667
15.5296,0.7405
15.5463,0.7694
15.5630,0.7637
15.5796,0.7683
15.5963,0.7966
15.6130,0.7635
15.6297,0.7220
15.6464,0.7202
15.6631,0.7744
15.6797,0.7083
15.6964,0.7799
15.7131,0.7798
15.7298,0.7496
15.7465,0.7201
15.7631,0.6804
15.7798,0.7065
15.7965,0.6865
15.8132,0.7527
15.8299,0.7340
15.8465,0.7149
15.8632,0.7867
15.8799,0.7571
15.8966,0.7539
15.9133,0.7744
15.9299,0.7936
15.9466,0.6881
15.9633,0.7805
15.9800,0.6800
15.9967,0.7207
16.0133,0.7930
16.0300,0.7802
16.0467,0.7793
16.0634,0.7600
16.0801,0.8094
16.0967,0.6913
16.1134,0.7408
16.1301,0.7550
16.1468,0.8346
16.1635,0.7944
16.1802,0.7949
16.1968,0.7230
16.2135,0.8436
16.2302,0.7726
16.2469,0.7136
16.2636,0.8477
16.2802,0.6969
16.2969,0.7193
16.3136,0.7448
16.3303,0.7151
16.3470,0.7755
16.3636,0.7656
16.3803,0.7592
16.3970,0.8305
16.4137,0.6895
16.4304,0.8096
16.4470,0.7221
16.4637,0.8137
16.4804,0.8315
16.4971,0.8475
16.5138,0.7479
16.5304,0.7091
16.5471,0.7689
16.5638,0.7538
16.5805,0.6855
16.5972,0.7856
16.6138,0.7194
16.6305,0.8141
16.6472,0.7952
16.6639,0.7454
16.6806,0.7583
16.6972,0.7472
16.7139,0.7388
16.7306,0.8811
16.7473,0.7199
16.7640,0.7597
16.7807,0.7973
16.7973,0.7424
16.8140,0.7328
16.8307,0.7049
16.8474,0.8059
16.8641,0.7868
16.8807,0.7773
16.8974,0.6983
16.9141,0.7789
16.9308,0.7703
16.9475,0.7455
16.9641,0.7042
16.9808,0.7571
16.9975,0.7247
17.0142,0.7629
17.0309,0.7624
17.0475,0.7465
17.0642,0.7954
17.0809,0.7577
17.0976,0.7816
17.1143,0.7774
17.1309,0.8011
17.1476,0.7224
17.1643,0.7473
17.1810,0.7982
17.1977,0.7676
17.2143,0.8067
17.2310,0.7916
17.2477,0.7442
17.2644,0.7973
17.2811,0.7520
17.2977,0.8007
17.3144,0.8368
17.3311,0.8065
17.3478,0.8546
17.3645,0.7011
17.3812,0.7414
17.3978,0.7529
17.4145,0.7477
17.4312,0.7788
17.4479,0.7493
17.4646,0.8085
17.4812,0.8038
17.4979,0.7812
17.5146,0.7243
17.5313,0.7869
17.5480,0.7922
17.5646,0.7795
17.5813,0.7668
17.5980,0.8218
17.6147,0.7440
17.6314,0.7515
17.6480,0.7930
17.6647,0.7878
17.6814,0.8008
17.6981,0.7556
17.7148,0.7145
17.7314,0.7178
17.7481,0.7502
17.7648,0.7994
17.7815,0.7996
17.7982,0.6955
17.8148,0.7897
17.8315,0.7650
17.8482,0.7270
17.8649,0.8566
17.8816,0.7797
17.8982,0.8024
17.9149,0.8722
17.9316,0.7465
17.9483,0.7541
17.9650,0.8297
17.9817,0.7181
17.9983,0.7735
18.0150,0.7727
18.0317,0.8098
18.0484,0.7874
18.0651,0.7349
18.0817,0.8105
18.0984,0.8057
18.1151,0.7301
18.1318,0.7448
18.1485,0.7515
18.1651,0.7268
18.1818,0.8156
18.1985,0.7602
18.2152,0.7623
18.2319,0.7321
18.2485,0.7581
18.2652,0.8335
18.2819,0.8042
18.2986,0.7098
18.3153,0.7352
18.3319,0.8004
18.3486,0.7553
18.3653,0.7533
18.3820,0.7412
18.3987,0.7227
18.4153,0.7799
18.4320,0.7611
18.4487,0.8222
18.4654,0.7741
18.4821,0.7384
18.4987,0.8050
18.5154,0.8314
18.5321,0.7483
18.5488,0.7099
18.5655,0.7591
18.5822,0.7245
18.5988,0.8444
18.6155,0.7234
18.6322,0.7661
18.6489,0.8383
18.6656,0.8145
18.6822,0.7593
18.6989,0.7488
18.7156,0.7731
18.7323,0.7710
18.7490,0.8407
18.7656,0.7749
18.7823,0.7273
18.7990,0.8210
18.8157,0.8233
18.8324,0.7730
18.8490,0.8132
18.8657,0.7846
18.8824,0.7345
18.8991,0.7798
18.9158,0.7375
18.9324,0.7582
18.9491,0.7462
18.9658,0.7974
18.9825,0.7917
18.9992,0.7317
19.0158,0.7480
19.0325,0.7849
19.0492,0.8039
19.0659,0.7884
19.0826,0.6975
19.0992,0.8375
19.1159,0.8572
19.1326,0.8499
19.1493,0.8086
19.1660,0.8139
19.1827,0.7611
19.1993,0.7951
19.2160,0.7426
19.2327,0.7929
19.2494,0.7311
19.2661,0.8120
19.2827,0.7746
19.2994,0.8198
19.3161,0.7966
19.3328,0.7712
19.3495,0.8236
19.3661,0.7432
19.3828,0.7798
19.3995,0.7691
19.4162,0.8206
19.4329,0.7881
19.4495,0.8022
19.4662,0.8127
19.4829,0.6981
19.4996,0.7551
19.5163,0.7971
19.5329,0.8332
19.5496,0.8159
19.5663,0.8456
19.5830,0.7846
19.5997,0.7978
19.6163,0.7740
19.6330,0.7768
19.6497,0.7613
19.6664,0.7730
19.6831,0.7874
19.6997,0.7692
19.7164,0.7966
19.7331,0.7231
19.7498,0.8132
19.7665,0.8034
19.7832,0.8144
19.7998,0.7783
19.8165,0.7768
19.8332,0.8367
19.8499,0.7915
19.8666,0.8774
19.8832,0.7419
19.8999,0.7885
19.9166,0.7536
19.9333,0.7675
19.9500,0.7676
19.9666,0.7802
19.9833,0.8311
20.0000,0.7542
