time,absorbance
3.004,0.6128
3.029,0.2160
3.054,0.4848
3.079,0.7802
3.104,0.6697
3.129,0.6657
3.154,0.5466
3.179,0.6329
3.204,0.5502
3.229,0.3025
3.254,0.5778
3.279,0.5725
3.304,0.7058
3.329,0.2906
3.354,0.6117
3.379,0.2244
3.404,0.7781
3.429,0.2808
3.454,0.2353
3.479,0.4261
3.504,0.3499
3.529,0.7048
3.554,0.5829
3.579,0.8680
3.605,1.0494
3.630,1.1515
3.655,1.2481
3.680,1.0841
3.705,1.4464
3.730,1.8985
3.755,2.4913
3.780,3.3456
3.805,4.0625
3.830,4.8954
3.855,5.9417
3.880,7.6899
3.905,8.8218
3.930,10.4572
3.955,12.4646
3.980,14.2825
4.005,16.1287
4.030,18.0389
4.055,19.7930
4.080,21.2034
4.105,22.6878
4.130,24.0562
4.155,24.7154
4.180,25.6618
4.205,25.3699
4.230,25.0884
4.255,24.3861
4.280,23.6847
4.305,22.1499
4.330,20.6214
4.355,19.2430
4.380,17.3160
4.406,15.1099
4.431,13.1383
4.456,11.6560
4.481,9.7712
4.506,8.5656
4.531,7.0645
4.556,5.9145
4.581,4.7663
4.606,3.5670
4.631,2.8301
4.656,2.4906
4.681,1.7969
4.706,1.4855
4.731,1.0914
4.756,1.0123
4.781,0.6890
4.806,0.7768
4.831,0.9321
4.856,0.7329
4.881,0.3581
4.906,0.6185
4.931,0.5834
4.956,0.3651
4.981,0.6141
5.006,0.5260
5.031,0.5872
5.056,0.2341
5.081,0.4495
5.106,0.6313
5.131,0.2608
5.156,0.6627
5.181,0.2033
5.207,0.5303
5.232,0.7575
5.257,0.4442
5.282,0.7610
5.307,0.7270
5.332,0.4865
5.357,0.3197
5.382,0.7783
5.407,0.3927
5.432,0.5875
5.457,0.7448
5.482,0.2537
5.507,0.5445
5.532,0.5211
5.557,0.6339
5.582,0.7620
5.607,0.7479
5.632,0.3050
5.657,0.7293
5.682,0.3055
5.707,0.7518
5.732,0.7983
5.757,0.4382
5.782,0.4972
5.807,0.7620
5.832,0.7773
5.857,0.7556
5.882,0.7260
5.907,0.2056
5.932,0.5408
5.957,0.2644
5.982,0.7898
6.008,0.3707
6.033,0.7935
6.058,0.5260
6.083,0.4963
6.108,0.7631
6.133,0.7106
6.158,0.4808
6.183,0.3157
6.208,0.2676
6.233,0.2975
6.258,0.4753
6.283,0.3544
6.308,0.3117
6.333,0.6420
6.358,0.6745
6.383,0.5407
6.408,0.6544
6.433,0.3053
6.458,0.7137
6.483,0.7383
6.508,0.6963
6.533,0.5093
6.558,0.2523
6.583,0.6019
6.608,0.3115
6.633,0.2854
6.658,0.3958
6.683,0.3514
6.708,0.3605
6.733,0.3474
6.758,0.6616
6.783,0.7866
6.809,0.4023
6.834,0.6650
6.859,0.2527
6.884,0.6587
6.909,0.7111
6.934,0.3730
6.959,0.4620
6.984,0.6504
7.009,0.8107
7.034,1.0035
7.059,1.4159
7.084,1.5310
7.109,1.5913
7.134,1.8514
7.159,2.8036
7.184,3.0189
7.209,3.9330
7.234,4.5728
7.259,5.5739
7.284,6.8333
7.309,8.6512
7.334,10.2558
7.359,12.0714
7.384,14.3261
7.409,16.6972
7.434,19.3892
7.459,22.3319
7.484,25.1171
7.509,28.3339
7.534,31.9355
7.559,35.3433
7.584,38.1792
7.610,41.6108
7.635,44.8046
7.660,47.2201
7.685,49.9808
7.710,51.7591
7.735,53.6823
7.760,54.7933
7.785,55.4411
7.810,55.2480
7.835,54.8668
7.860,53.9598
7.885,52.1910
7.910,50.2587
7.935,48.0964
7.960,45.0749
7.985,42.3352
8.010,39.3331
8.035,35.8245
8.060,32.5235
8.085,29.1784
8.110,25.7135
8.135,22.8677
8.160,20.1640
8.185,17.4126
8.210,14.7454
8.235,12.7691
8.260,10.7435
8.285,8.9012
8.310,7.0711
8.335,5.9575
8.360,4.6953
8.385,4.3396
8.411,3.5493
8.436,2.4142
8.461,2.4363
8.486,1.4991
8.511,1.4131
8.536,1.3858
8.561,1.1964
8.586,1.1809
8.611,0.8736
8.636,0.6580
8.661,0.9422
8.686,0.5327
8.711,0.7938
8.736,0.7938
8.761,0.4594
8.786,0.6327
8.811,0.6125
8.836,0.5338
8.861,0.5989
8.886,0.4130
8.911,0.3099
8.936,0.5242
8.961,0.5184
8.986,0.6374
9.011,0.3341
9.036,0.2024
9.061,0.2138
9.086,0.3791
9.111,0.6042
9.136,0.5267
9.161,0.5192
9.186,0.6940
9.212,0.3485
9.237,0.4077
9.262,0.3654
9.287,0.7624
9.312,0.6350
9.337,0.2677
9.362,0.6857
9.387,0.4515
9.412,0.6596
9.437,0.7303
9.462,0.2094
9.487,0.3236
9.512,0.2605
9.537,0.2201
9.562,0.5587
9.587,0.6220
9.612,0.2292
9.637,0.6443
9.662,0.4414
9.687,0.3406
9.712,0.3304
9.737,0.7182
9.762,0.2339
9.787,0.5023
9.812,0.3736
9.837,0.6895
9.862,0.6389
9.887,0.3913
9.912,0.5588
9.937,0.6035
9.962,0.3924
9.987,0.3811
10.013,0.2860
10.038,0.5961
10.063,0.3326
10.088,0.3803
10.113,0.2366
10.138,0.7691
10.163,0.7279
10.188,0.7470
10.213,0.5758
10.238,0.4566
10.263,0.4979
10.288,0.7843
10.313,0.7664
10.338,0.6053
10.363,0.6755
10.388,0.3977
10.413,0.4601
10.438,0.3058
10.463,0.4511
10.488,0.6913
10.513,0.5425
10.538,0.7967
10.563,0.5088
10.588,0.8113
10.613,0.9515
10.638,1.1287
10.663,1.0689
10.688,1.5146
10.713,1.5349
10.738,1.6268
10.763,2.1342
10.788,2.6672
10.814,3.6238
10.839,4.6323
10.864,5.6010
10.889,6.3476
10.914,8.1226
10.939,9.3992
10.964,11.2420
10.989,13.4686
11.014,15.5756
11.039,18.0211
11.064,19.9839
11.089,22.7402
11.114,25.1068
11.139,27.3062
11.164,29.3965
11.189,31.5377
11.214,32.8262
11.239,34.4564
11.264,34.7458
11.289,35.7195
11.314,35.7050
11.339,34.7199
11.364,34.3405
11.389,32.7234
11.414,30.9290
11.439,29.2051
11.464,26.8023
11.489,24.9143
11.514,22.3007
11.539,20.0243
11.564,17.4224
11.589,15.2462
11.615,13.0122
11.640,10.9935
11.665,9.3736
11.690,7.7934
11.715,6.1844
11.740,5.5396
11.765,4.2418
11.790,3.6416
11.815,3.0143
11.840,2.1474
11.865,1.7447
11.890,1.4992
11.915,1.0370
11.940,0.7967
11.965,0.7198
11.990,1.0168
12.015,0.7254
12.040,0.5727
12.065,0.3742
12.090,0.4533
12.115,0.4645
12.140,0.7238
12.165,0.5149
12.190,0.6025
12.215,0.6170
12.240,0.3582
12.265,0.6953
12.290,0.7813
12.315,0.5858
12.340,0.4948
12.365,0.3012
12.390,0.6771
12.416,0.3017
12.441,0.6322
12.466,0.4930
12.491,0.7502
12.516,0.5253
12.541,0.5851
12.566,0.2352
12.591,0.2203
12.616,0.7080
12.641,0.7671
12.666,0.6009
12.691,0.6586
12.716,0.4474
12.741,0.7055
12.766,0.3389
12.791,0.6243
12.816,0.2055
12.841,0.5034
12.866,0.4239
12.891,0.5707
12.916,0.6001
12.941,0.5699
12.966,0.4899
12.991,0.4927
13.016,0.2040
13.041,0.5310
13.066,0.2071
13.091,0.5177
13.116,0.3648
13.141,0.7865
13.166,0.2103
13.191,0.6879
13.217,0.6044
13.242,0.6837
13.267,0.7459
13.292,0.2642
13.317,0.2578
13.342,0.2893
13.367,0.3152
13.392,0.5159
13.417,0.6891
13.442,0.3604
13.467,0.4381
13.492,0.4238
13.517,0.4436
13.542,0.5390
13.567,0.7941
13.592,0.3355
13.617,0.6104
13.642,0.7087
13.667,0.5922
13.692,0.7149
13.717,0.6558
13.742,0.2561
13.767,0.4276
13.792,0.5316
13.817,0.2337
13.842,0.2057
13.867,0.3028
13.892,0.4999
13.917,0.4603
13.942,0.6706
13.967,0.5395
13.992,0.7148
14.018,0.2572
14.043,0.5169
14.068,0.2256
14.093,0.3269
14.118,0.7210
14.143,0.7327
14.168,0.4855
14.193,0.2283
14.218,0.2451
14.243,0.7561
14.268,0.7406
14.293,0.5396
14.318,0.2219
14.343,0.7603
14.368,0.3930
14.393,0.7830
14.418,0.5607
14.443,0.6631
14.468,0.6438
14.493,0.4611
14.518,0.2762
14.543,0.3379
14.568,0.3983
14.593,0.7725
14.618,0.5280
14.643,0.8617
14.668,0.5600
14.693,0.8612
14.718,0.5505
14.743,1.1325
14.768,1.0638
14.793,1.0395
14.819,1.4569
14.844,1.0648
14.869,1.4862
14.894,1.9538
14.919,1.9212
14.944,2.4883
14.969,2.9581
14.994,3.0336
15.019,3.7257
15.044,3.8040
15.069,4.5357
15.094,5.6145
15.119,6.0225
15.144,6.7111
15.169,7.8892
15.194,8.4631
15.219,9.5375
15.244,10.4897
15.269,11.1363
15.294,12.4640
15.319,13.5827
15.344,14.5316
15.369,15.1263
15.394,16.1008
15.419,17.3081
15.444,18.0604
15.469,18.8340
15.494,19.1879
15.519,19.5550
15.544,19.8629
15.569,20.2816
15.594,20.4126
15.620,20.3195
15.645,20.0601
15.670,19.7816
15.695,19.4989
15.720,19.0038
15.745,18.2491
15.770,17.2584
15.795,16.6128
15.820,15.5488
15.845,14.8950
15.870,13.7407
15.895,12.7692
15.920,11.7022
15.945,10.7595
15.970,9.6004
15.995,9.1468
16.020,8.2485
16.045,7.4415
16.070,6.4026
16.095,5.4252
16.120,4.8773
16.145,4.1195
16.170,3.6657
16.195,3.2894
16.220,2.5971
16.245,2.4392
16.270,2.1003
16.295,1.8532
16.320,1.3653
16.345,1.2637
16.370,1.0872
16.395,1.1696
16.421,1.0312
16.446,0.6940
16.471,0.5609
16.496,0.6149
16.521,0.9496
16.546,0.5384
16.571,0.6787
16.596,0.7635
16.621,0.4590
16.646,0.4468
16.671,0.7235
16.696,0.7410
16.721,0.8031
16.746,0.2952
16.771,0.4022
16.796,0.7754
16.821,0.3256
16.846,0.3921
16.871,0.7813
16.896,0.7830
16.921,0.3761
16.946,0.6178
16.971,0.4952
16.996,0.5459
17.021,0.3457
17.046,0.4258
17.071,0.6900
17.096,0.4358
17.121,0.2684
17.146,0.5383
17.171,0.5554
17.196,0.5274
17.222,0.6090
17.247,0.5301
17.272,0.7718
17.297,0.4770
17.322,0.6250
17.347,0.4631
17.372,0.3748
17.397,0.6157
17.422,0.6914
17.447,0.6774
17.472,0.4455
17.497,0.4996
17.522,0.5800
17.547,0.3452
17.572,0.5952
17.597,0.6291
17.622,0.6734
17.647,0.2444
17.672,0.7944
17.697,0.4875
17.722,0.4405
17.747,0.5040
17.772,0.7522
17.797,0.6150
17.822,0.5262
17.847,0.6744
17.872,0.4157
17.897,0.7373
17.922,0.5221
17.947,0.5829
17.972,0.2510
17.997,0.6614
18.023,0.5946
18.048,0.4130
18.073,0.5882
18.098,0.2266
18.123,0.7902
18.148,0.6065
18.173,0.4398
18.198,0.6516
18.223,0.7794
18.248,0.4583
18.273,0.2063
18.298,0.3552
18.323,0.5064
18.348,0.5113
18.373,0.5483
18.398,0.5451
18.423,0.4675
18.448,0.4347
18.473,0.6634
18.498,0.5532
18.523,0.5003
18.548,0.4070
18.573,0.2147
18.598,0.2627
18.623,0.4496
18.648,0.7770
18.673,0.2696
18.698,0.7644
18.723,0.2850
18.748,0.3871
18.773,0.4732
18.798,0.3241
18.824,0.4898
18.849,0.4857
18.874,0.4629
18.899,0.6181
18.924,0.3913
18.949,0.3802
18.974,0.6861
18.999,0.2691
19.024,0.7095
19.049,0.5888
19.074,0.6063
19.099,0.2986
19.124,0.7903
19.149,0.3463
19.174,0.3047
19.199,0.2961
19.224,0.5359
19.249,0.7751
19.274,0.3391
19.299,0.4430
19.324,0.3107
19.349,0.5843
19.374,0.4593
19.399,0.2175
19.424,0.5685
19.449,0.3184
19.474,0.5553
19.499,0.4333
19.524,0.6228
19.549,0.3235
19.574,0.6514
19.599,0.6852
19.625,0.2375
19.650,0.2611
19.675,0.7232
19.700,0.3122
19.725,0.3956
19.750,0.4745
19.775,0.3574
19.800,0.7176
19.825,0.5166
19.850,0.5835
19.875,0.5582
19.900,0.5668
19.925,0.5522
19.950,0.4088
19.975,0.7073
20.000,0.5704
