time,absorbance
6.8891,0.8225
6.9058,0.8434
6.9224,0.8475
6.9391,0.8421
6.9558,0.8749
6.9725,0.8475
6.9892,0.8311
7.0058,0.8041
7.0225,0.8619
7.0392,0.8559
7.0559,0.8835
7.0726,0.8173
7.0892,0.8404
7.1059,0.8377
7.1226,0.8367
7.1393,0.8394
7.1560,0.7875
7.1726,0.8635
7.1893,0.8582
7.2060,0.8724
7.2227,0.9058
7.2394,0.8286
7.2560,0.8369
7.2727,0.8381
7.2894,0.8959
7.3061,0.7855
7.3228,0.8518
7.3394,0.7930
7.3561,0.7595
7.3728,0.7761
7.3895,0.7951
7.4062,0.8685
7.4229,0.8102
7.4395,0.8292
7.4562,0.8009
7.4729,0.8540
7.4896,0.8024
7.5063,0.8748
7.5229,0.8053
7.5396,0.8120
7.5563,0.8384
7.5730,0.8353
7.5897,0.8771
7.6063,0.8378
7.6230,0.7977
7.6397,0.8170
7.6564,0.8164
7.6731,0.8551
7.6897,0.8447
7.7064,0.8294
7.7231,0.8589
7.7398,0.8167
7.7565,0.8283
7.7731,0.8376
7.7898,0.8778
7.8065,0.8288
7.8232,0.8211
7.8399,0.8000
7.8565,0.8518
7.8732,0.8133
7.8899,0.8411
7.9066,0.7735
7.9233,0.8617
7.9399,0.7902
7.9566,0.8066
7.9733,0.8615
7.9900,0.7895
8.0067,0.8269
8.0234,0.8313
8.0400,0.7989
8.0567,0.8690
8.0734,0.8734
8.0901,0.7691
8.1068,0.7845
8.1234,0.8520
8.1401,0.7885
8.1568,0.8157
8.1735,0.8310
8.1902,0.8477
8.2068,0.8200
8.2235,0.8293
8.2402,0.8030
8.2569,0.8648
8.2736,0.8109
8.2902,0.8358
8.3069,0.8100
8.3236,0.8283
8.3403,0.8199
8.3570,0.8198
8.3736,0.7940
8.3903,0.8481
8.4070,0.8664
8.4237,0.8311
8.4404,0.8455
8.4570,0.8484
8.4737,0.8509
8.4904,0.8319
8.5071,0.8290
8.5238,0.8483
8.5405,0.8242
8.5571,0.7927
8.5738,0.8224
8.5905,0.7648
8.6072,0.8210
8.6239,0.8334
8.6405,0.8578
8.6572,0.8250
8.6739,0.8481
8.6906,0.8200
8.7073,0.7890
8.7239,0.7772
8.7406,0.7902
8.7573,0.7780
8.7740,0.8378
8.7907,0.8123
8.8073,0.8354
8.8240,0.8203
8.8407,0.8491
8.8574,0.8494
8.8741,0.7980
8.8907,0.8088
8.9074,0.8008
8.9241,0.7679
8.9408,0.8366
8.9575,0.8517
8.9741,0.8156
8.9908,0.8008
9.0075,0.8481
9.0242,0.7447
9.0409,0.8202
9.0575,0.8189
9.0742,0.7972
9.0909,0.8558
9.1076,0.8430
9.1243,0.8057
9.1410,0.8107
9.1576,0.8014
9.1743,0.7975
9.1910,0.7733
9.2077,0.8537
9.2244,0.8429
9.2410,0.8358
9.2577,0.7787
9.2744,0.8737
9.2911,0.8704
9.3078,0.8164
9.3244,0.7834
9.3411,0.7843
9.3578,0.8226
9.3745,0.7824
9.3912,0.8085
9.4078,0.8419
9.4245,0.7638
9.4412,0.8689
9.4579,0.8555
9.4746,0.7711
9.4912,0.7655
9.5079,0.7992
9.5246,0.7765
9.5413,0.7993
9.5580,0.7295
9.5746,0.7998
9.5913,0.8605
9.6080,0.7726
9.6247,0.7977
9.6414,0.7609
9.6580,0.8245
9.6747,0.7983
9.6914,0.8631
9.7081,0.8108
9.7248,0.7932
9.7415,0.8206
9.7581,0.7886
9.7748,0.7634
9.7915,0.8123
9.8082,0.7978
9.8249,0.8077
9.8415,0.8138
9.8582,0.7869
9.8749,0.8146
9.8916,0.8538
9.9083,0.7682
9.9249,0.8533
9.9416,0.7936
9.9583,0.7777
9.9750,0.8732
9.9917,0.8048
10.0083,0.8410
10.0250,0.8241
10.0417,0.7489
10.0584,0.8027
10.0751,0.7831
10.0917,0.7583
10.1084,0.7451
10.1251,0.8011
10.1418,0.8155
10.1585,0.8092
10.1751,0.7881
10.1918,0.7730
10.2085,0.7671
10.2252,0.7798
10.2419,0.7652
10.2585,0.7898
10.2752,0.7950
10.2919,0.7685
10.3086,0.7882
10.3253,0.7721
10.3420,0.7945
10.3586,0.8096
10.3753,0.7995
10.3920,0.8080
10.4087,0.7440
10.4254,0.7820
10.4420,0.8014
10.4587,0.8121
10.4754,0.7446
10.4921,0.7971
10.5088,0.8282
10.5254,0.7864
10.5421,0.7887
10.5588,0.8048
10.5755,0.7984
10.5922,0.8110
10.6088,0.7927
10.6255,0.7948
10.6422,0.7665
10.6589,0.7846
10.6756,0.8271
10.6922,0.7831
10.7089,0.7839
10.7256,0.7740
10.7423,0.8121
10.7590,0.7626
10.7756,0.8153
10.7923,0.7596
10.8090,0.7557
10.8257,0.7934
10.8424,0.7908
10.8590,0.7956
10.8757,0.8183
10.8924,0.7738
10.9091,0.7992
10.9258,0.7584
10.9425,0.8232
10.9591,0.8041
10.9758,0.8010
10.9925,0.7903
11.0092,0.7608
11.0259,0.7743
11.0425,0.7990
11.0592,0.7831
11.0759,0.7871
11.0926,0.7424
11.1093,0.7884
11.1259,0.7619
11.1426,0.7499
11.1593,0.7775
11.1760,0.7262
11.1927,0.8027
11.2093,0.8070
11.2260,0.7796
11.2427,0.7512
11.2594,0.7524
11.2761,0.7760
11.2927,0.7075
11.3094,0.7854
11.3261,0.7997
11.3428,0.7702
11.3595,0.7645
11.3761,0.7845
11.3928,0.7893
11.4095,0.8114
11.4262,0.7789
11.4429,0.7574
11.4595,0.7640
11.4762,0.7831
11.4929,0.8241
11.5096,0.7676
11.5263,0.7454
11.5430,0.7506
11.5596,0.7136
11.5763,0.7861
11.5930,0.7352
11.6097,0.7388
11.6264,0.7163
11.6430,0.7418
11.6597,0.7921
11.6764,0.7355
11.6931,0.7222
11.7098,0.7798
11.7264,0.7640
11.7431,0.7869
11.7598,0.7960
11.7765,0.7733
11.7932,0.7344
11.8098,0.7694
11.8265,0.7879
11.8432,0.7551
11.8599,0.7293
11.8766,0.8053
11.8932,0.7595
11.9099,0.7595
11.9266,0.7720
11.9433,0.8023
11.9600,0.7790
11.9766,0.7609
11.9933,0.7912
12.0100,0.8349
12.0267,0.8119
12.0434,0.7902
12.0601,0.7362
12.0767,0.8822
12.0934,0.7335
12.1101,0.7581
12.1268,0.7480
12.1435,0.8176
12.1601,0.7812
12.1768,0.7256
12.1935,0.7762
12.2102,0.7844
12.2269,0.7583
12.2435,0.7310
12.2602,0.7457
12.2769,0.7541
12.2936,0.7677
12.3103,0.7512
12.3269,0.7887
12.3436,0.7379
12.3603,0.7143
12.3770,0.7439
12.3937,0.8063
12.4103,0.7485
12.4270,0.8357
12.4437,0.7800
12.4604,0.7302
12.4771,0.7399
12.4937,0.7720
12.5104,0.7292
12.5271,0.8356
12.5438,0.7344
12.5605,0.7844
12.5771,0.8076
12.5938,0.7603
12.6105,0.7336
12.6272,0.7551
12.6439,0.7739
12.6606,0.7892
12.6772,0.7644
12.6939,0.7206
12.7106,0.7637
12.7273,0.7420
12.7440,0.6965
12.7606,0.7409
12.7773,0.7187
12.7940,0.7791
12.8107,0.8197
12.8274,0.8170
12.8440,0.7438
12.8607,0.7469
12.8774,0.7814
12.8941,0.7924
12.9108,0.7478
12.9274,0.7560
12.9441,0.8263
12.9608,0.7567
12.9775,0.7452
12.9942,0.7632
13.0108,0.7768
13.0275,0.7286
13.0442,0.7517
13.0609,0.7240
13.0776,0.7505
13.0942,0.8150
13.1109,0.7808
13.1276,0.7556
13.1443,0.7303
13.1610,0.7488
13.1776,0.7895
13.1943,0.7410
13.2110,0.8012
13.2277,0.7163
13.2444,0.7487
13.2611,0.8096
13.2777,0.6969
13.2944,0.7927
13.3111,0.7013
13.3278,0.7540
13.3445,0.7514
13.3611,0.7812
13.3778,0.6617
13.3945,0.6987
13.4112,0.7391
13.4279,0.7571
13.4445,0.7291
13.4612,0.7491
13.4779,0.7200
13.4946,0.7435
13.5113,0.7300
13.5279,0.7626
13.5446,0.7726
13.5613,0.7980
13.5780,0.7352
13.5947,0.7453
13.6113,0.7561
13.6280,0.7457
13.6447,0.7529
13.6614,0.7075
13.6781,0.7654
13.6947,0.7267
13.7114,0.7253
13.7281,0.7063
13.7448,0.7887
13.7615,0.7495
13.7781,0.7881
13.7948,0.7617
13.8115,0.7023
13.8282,0.7208
13.8449,0.7760
13.8616,0.7302
13.8782,0.7204
13.8949,0.7476
13.9116,0.7476
13.9283,0.7225
13.9450,0.7429
13.9616,0.7383
13.9783,0.6749
13.9950,0.7676
14.0117,0.7280
14.0284,0.7914
14.0450,0.7177
14.0617,0.7048
14.0784,0.7877
14.0951,0.7045
14.1118,0.7328
14.1284,0.7698
14.1451,0.7419
14.1618,0.7021
14.1785,0.7573
14.1952,0.7458
14.2118,0.7900
14.2285,0.7691
14.2452,0.8425
14.2619,0.7020
14.2786,0.7506
14.2952,0.7192
14.3119,0.7858
14.3286,0.7758
14.3453,0.7737
14.3620,0.7277
14.3786,0.7286
14.3953,0.6900
14.4120,0.8021
14.4287,0.7660
14.4454,0.7429
14.4621,0.7787
14.4787,0.7732
14.4954,0.7799
14.5121,0.7019
14.5288,0.7291
14.5455,0.7564
14.5621,0.7611
14.5788,0.7792
14.5955,0.7201
14.6122,0.7542
14.6289,0.8165
14.6455,0.7711
14.6622,0.7764
14.6789,0.7497
14.6956,0.7733
14.7123,0.8043
14.7289,0.7534
14.7456,0.7869
14.7623,0.7239
14.7790,0.7678
14.7957,0.7772
14.8123,0.7275
14.8290,0.7830
14.8457,0.7298
14.8624,0.7259
14.8791,0.7500
14.8957,0.8080
14.9124,0.7593
14.9291,0.7781
14.9458,0.7281
14.9625,0.7523
14.9791,0.7147
14.9958,0.7329
15.0125,0.7751
15.0292,0.7489
15.0459,0.7935
15.0626,0.7439
15.0792,0.7441
15.0959,0.7883
15.1126,0.7306
15.1293,0.7044
15.1460,0.7891
15.1626,0.7625
15.1793,0.6851
15.1960,0.7514
15.2127,0.7380
15.2294,0.8025
15.2460,0.7283
15.2627,0.7327
15.2794,0.7229
15.2961,0.7186
15.3128,0.7292
15.3294,0.7072
15.3461,0.7194
15.3628,0.7021
15.3795,0.7054
15.3962,0.7036
15.4128,0.7348
15.4295,0.7299
15.4462,0.7137
15.4629,0.7649
15.4796,0.7491
15.4962,0.7376
15.5129,0.7367
15.5296,0.7985
15.5463,0.7579
15.5630,0.7650
15.5796,0.6732
15.5963,0.7313
15.6130,0.6858
15.6297,0.7382
15.6464,0.7622
15.6631,0.7309
15.6797,0.7667
15.6964,0.7205
15.7131,0.7685
15.7298,0.7047
15.7465,0.7435
15.7631,0.7640
15.7798,0.7676
15.7965,0.7477
15.8132,0.8098
15.8299,0.7393
15.8465,0.7382
15.8632,0.6690
15.8799,0.8050
15.8966,0.7409
15.9133,0.7168
15.9299,0.7917
15.9466,0.7893
15.9633,0.7555
15.9800,0.7093
15.9967,0.7650
16.0133,0.7339
16.0300,0.7175
16.0467,0.7840
16.0634,0.6888
16.0801,0.7699
16.0967,0.7667
16.1134,0.8146
16.1301,0.7629
16.1468,0.6915
16.1635,0.7282
16.1802,0.7553
16.1968,0.7642
16.2135,0.7830
16.2302,0.6949
16.2469,0.7439
16.2636,0.7830
16.2802,0.8003
16.2969,0.8099
16.3136,0.7425
16.3303,0.7872
16.3470,0.8058
16.3636,0.7905
16.3803,0.7763
16.3970,0.7796
16.4137,0.7312
16.4304,0.7115
16.4470,0.7846
16.4637,0.7448
16.4804,0.7545
16.4971,0.7381
16.5138,0.7438
16.5304,0.7627
16.5471,0.7251
16.5638,0.7580
16.5805,0.7634
16.5972,0.7538
16.6138,0.7340
16.6305,0.7800
16.6472,0.8127
16.6639,0.7386
16.6806,0.7938
16.6972,0.7836
16.7139,0.6775
16.7306,0.7344
16.7473,0.7383
16.7640,0.7809
16.7807,0.7633
16.7973,0.7720
16.8140,0.7770
16.8307,0.7311
16.8474,0.7358
16.8641,0.7216
16.8807,0.7534
16.8974,0.7551
16.9141,0.7639
16.9308,0.7371
16.9475,0.7863
16.9641,0.7867
16.9808,0.8058
16.9975,0.7809
17.0142,0.7652
17.0309,0.7800
17.0475,0.7783
17.0642,0.7406
17.0809,0.7990
17.0976,0.8120
17.1143,0.8199
17.1309,0.7618
17.1476,0.7707
17.1643,0.7736
17.1810,0.7612
17.1977,0.7800
17.2143,0.7580
17.2310,0.7560
17.2477,0.8147
17.2644,0.7671
17.2811,0.7643
17.2977,0.7889
17.3144,0.7672
17.3311,0.7716
17.3478,0.7611
17.3645,0.7266
17.3812,0.7624
17.3978,0.7294
17.4145,0.7700
17.4312,0.7284
17.4479,0.7916
17.4646,0.7867
17.4812,0.7728
17.4979,0.7616
17.5146,0.7773
17.5313,0.7060
17.5480,0.7323
17.5646,0.7609
17.5813,0.7759
17.5980,0.7634
17.6147,0.7358
17.6314,0.7701
17.6480,0.7527
17.6647,0.7345
17.6814,0.7766
17.6981,0.7606
17.7148,0.8030
17.7314,0.7873
17.7481,0.7895
17.7648,0.7774
17.7815,0.7425
17.7982,0.7400
17.8148,0.7242
17.8315,0.8549
17.8482,0.7363
17.8649,0.7626
17.8816,0.7583
17.8982,0.7609
17.9149,0.7520
17.9316,0.7137
17.9483,0.7400
17.9650,0.7284
17.9817,0.7666
17.9983,0.7501
18.0150,0.7502
18.0317,0.7775
18.0484,0.7537
18.0651,0.7994
18.0817,0.7601
18.0984,0.7786
18.1151,0.7323
18.1318,0.7920
18.1485,0.7604
18.1651,0.7850
18.1818,0.7829
18.1985,0.7680
18.2152,0.7799
18.2319,0.7621
18.2485,0.8142
18.2652,0.8021
18.2819,0.7888
18.2986,0.7391
18.3153,0.7418
18.3319,0.7551
18.3486,0.7679
18.3653,0.7889
18.3820,0.7488
18.3987,0.8112
18.4153,0.7762
18.4320,0.7160
18.4487,0.7623
18.4654,0.6993
18.4821,0.7545
18.4987,0.7608
18.5154,0.7592
18.5321,0.7680
18.5488,0.7662
18.5655,0.7604
18.5822,0.8235
18.5988,0.8151
18.6155,0.7447
18.6322,0.8168
18.6489,0.7308
18.6656,0.7552
18.6822,0.8256
18.6989,0.7129
18.7156,0.7976
18.7323,0.7430
18.7490,0.7765
18.7656,0.7757
18.7823,0.8323
18.7990,0.7573
18.8157,0.7798
18.8324,0.8009
18.8490,0.7748
18.8657,0.7579
18.8824,0.7810
18.8991,0.7859
18.9158,0.8098
18.9324,0.7553
18.9491,0.7703
18.9658,0.7937
18.9825,0.7793
18.9992,0.7790
19.0158,0.7843
19.0325,0.7642
19.0492,0.7613
19.0659,0.7988
19.0826,0.7529
19.0992,0.8210
19.1159,0.7928
19.1326,0.7482
19.1493,0.7953
19.1660,0.7921
19.1827,0.8102
19.1993,0.8223
19.2160,0.7768
19.2327,0.7668
19.2494,0.7701
19.2661,0.7591
19.2827,0.7664
19.2994,0.7976
19.3161,0.7898
19.3328,0.7749
19.3495,0.7677
19.3661,0.8005
19.3828,0.7753
19.3995,0.7594
19.4162,0.7863
19.4329,0.7832
19.4495,0.7593
19.4662,0.8165
19.4829,0.8173
19.4996,0.7934
19.5163,0.7964
19.5329,0.8085
19.5496,0.7920
19.5663,0.8199
19.5830,0.8431
19.5997,0.7961
19.6163,0.8072
19.6330,0.8205
19.6497,0.7844
19.6664,0.7609
19.6831,0.8222
19.6997,0.7482
19.7164,0.8492
19.7331,0.8219
19.7498,0.8017
19.7665,0.7979
19.7832,0.8491
19.7998,0.7685
19.8165,0.7623
19.8332,0.7794
19.8499,0.7898
19.8666,0.7677
19.8832,0.8028
19.8999,0.8025
19.9166,0.7743
19.9333,0.8470
19.9500,0.7575
19.9666,0.7612
19.9833,0.8110
20.0000,0.7938
